# x,y,z,B_x_err,B_y_err,B_z_err
3.083225120501698665e-03,-7.172724349082449692e-04,5.785900896751803441e-02,4.822955038511233852e+02,3.168612072964103987e+01,5.675566161187632019e+01
-6.358588070572981574e-05,3.341686351638900251e-03,6.236325317095084420e-02,7.945891326880666838e+01,3.124189625492933331e+01,7.576272408965785132e+01
-1.179790120818277697e-03,-8.573675470750372063e-03,7.312819162595697586e-02,9.716990041557059499e+01,8.734384599909813574e+01,1.367430163277516328e+02
-3.834406369250565293e-03,-7.818026769073336754e-03,7.909259544687130550e-02,6.059941677812597050e+01,7.993006947406281881e+01,1.373699417783251420e+02
7.045822867073362958e-04,2.454210451298110933e-03,6.841415467406497530e-02,1.176258549610228243e+02,5.006627995980202428e+01,8.486421278500695564e+01
-1.573103801456587035e-03,-4.750248135738150204e-03,6.974298455701624655e-02,6.666805815285896131e+01,5.070530985380911204e+01,1.034672030868258901e+02
-3.660224027950932484e-03,6.498112648408852551e-04,7.135622410924213899e-02,5.487472104831066133e+01,5.473612829175871042e+01,1.210167548597153910e+02
9.622809348854917399e-02,-8.814340923713973042e-02,9.683793406234611489e-02,nan,1.485654690777270730e+02,nan
9.251189120761948992e-02,-8.312076994932994511e-02,9.375981166283914314e-02,6.450115205642036642e+01,2.455575209983478047e+01,1.403400627019489946e+02
7.780914444470808655e-02,-8.225412764825953960e-02,9.722556272118434983e-02,8.577527508369141174e+01,2.684925670045080892e+02,nan
8.163367804644143522e-02,-8.088075094641038187e-02,9.414744032167737808e-02,8.274897456116386252e+01,2.958530630794349781e+04,2.688899431857349214e+02
7.066107465245909103e-02,-6.776017140532208938e-02,9.273563694441810945e-02,6.009558640013555220e+01,1.166235220720524239e+02,1.367217033443797845e+03
7.081940623895388587e-02,-7.447677376389720549e-02,9.608911996978261594e-02,8.344666441467974494e+01,1.895674034367456215e+02,nan
8.789369780183024783e-02,-7.901546517323118635e-02,9.692187760049304768e-02,8.147636263735128637e+01,1.705286623180713264e+02,nan
7.457836187903697789e-02,-7.954419349596021649e-02,9.331468269096696022e-02,8.453902319767972529e+01,2.345528815922483190e+01,3.146668349861645311e+02
7.840289548077032655e-02,-7.817081679411104489e-02,9.023656029145998847e-02,8.408424286670870629e+01,1.579507812103424556e+02,2.017177431515363821e+02
7.567385076570241724e-03,-1.680181277374164645e-02,6.277548781870982697e-02,3.174488132515823935e+01,1.434374743592301229e+03,7.112921136435930691e+01
7.690318065442279874e-03,-1.283054440656814128e-02,5.838050298812993283e-02,3.035872148593032094e+01,6.065423666223647103e+01,5.851441438159134378e+01
6.261982130305709937e-03,-3.899901920392189435e-03,6.095346700846376864e-02,5.442216780310258883e+01,5.666349391095946686e+01,7.314582568156257025e+01
4.396725653815868398e-03,-9.961721565035639575e-03,7.022733570804184922e-02,7.964148061127362155e+01,9.474602508029667547e+01,9.568915180351804395e+01
4.927993156078810770e-03,-8.389654201973038850e-03,6.092878960215701578e-02,4.825736338393828362e+01,5.808089058990628217e+01,7.629425321515233804e+01
5.198373847845081525e-03,-1.618434990415876587e-02,6.870898150167763230e-02,7.453297966766740501e+01,9.796222538587220185e+01,8.417667936375417526e+01
5.337400947404456926e-03,-1.648541948442568952e-03,6.686680604540787276e-02,2.242111745058344070e+02,4.651073765105577706e+01,7.432249263815432982e+01
4.003411973177558626e-03,-6.138294230023417716e-03,6.684212863910111990e-02,1.105450478250557609e+02,4.795508331466599117e+01,7.937293864596651360e+01
1.266249144067330655e-02,-4.680531153854004117e-03,5.890822980011452270e-02,2.296336326562510521e+01,6.996989793085346321e+01,6.203519483377944965e+01
1.386300195069788133e-02,-2.299984030738775817e-03,5.380580922104406805e-02,1.161424339777564363e+01,3.283360173291114137e+01,5.192268591242113018e+01
1.542742496754551801e-02,-5.652104990171734344e-03,4.836618161161379548e-02,8.195715998565750837e+00,6.816395748270680599e+01,4.049699629630246278e+01
2.087271489360229687e-02,-1.304172825118782991e-02,5.018559058044695653e-02,5.393356185325919760e+00,1.411875034792529675e+02,4.559219671698227927e+01
1.611754005617499486e-02,-9.902560937097997645e-03,5.779746090509571554e-02,1.663477241371354509e+01,6.780551117773174497e+01,5.734040762413520298e+01
1.235642266629882920e-02,-1.753409027540479143e-02,6.168939632999775879e-02,3.709971085118156964e+01,1.551781131305237693e+02,7.109429056964400218e+01
2.292428119921945465e-02,-2.692968058912723409e-02,6.149375203832863068e-02,1.522537158134987134e+00,5.011079893677374457e+02,6.105131188520871177e+01
1.283206921204262455e-02,-1.372249758692175095e-02,5.181357037272556199e-02,9.101037080354107189e+00,1.091038715775727326e+02,4.868712261650117057e+01
1.723453049259817196e-02,-1.670198922232111680e-02,4.968254117476909870e-02,4.631599974650504770e+00,1.281638942195249911e+02,4.066640171137358095e+01
1.768226479831557646e-02,-2.607277266012527489e-02,6.078568585646863809e-02,1.446491006145587566e+00,1.996622697658497998e+02,6.141898154239811447e+01
2.003392208643633640e-02,-2.545124918348318221e-02,5.712446859319630921e-02,1.771841707817320699e-01,1.980594826262120591e+02,6.120732851897399485e+01
1.247935565517086648e-02,-1.356282190823128453e-02,5.729441149941787159e-02,2.273657057580044594e+01,5.229707045527405285e+01,5.329244518592913948e+01
2.136849524677803674e-02,-2.060148254863365322e-02,5.285941747689973380e-02,3.161957320842553099e+00,1.921129123426231331e+02,5.835818861848858319e+01
1.647025361304675292e-02,-1.006223661578846407e-02,5.231661977840341288e-02,8.146896867942974296e+00,1.141826303612429854e+02,5.279916102381863396e+01
1.449144368922968690e-02,-2.221478275704988348e-02,6.304664876870841317e-02,2.084599499174302295e+01,4.804369971009396068e+02,8.041490488091253042e+01
1.412995328048443668e-03,-2.581068163647758443e-02,9.424506764876944276e-02,8.647191004291713057e+01,1.406387601887301173e+02,7.812634276773410420e+02
-2.236193921462906013e-03,-2.382803936141263124e-02,9.722211786956885815e-02,9.843385919304705567e+01,1.246494412809719563e+02,nan
-4.285314231681570767e-03,-1.823677408390887364e-02,9.422446089013841730e-02,8.581631512420464958e+01,9.029676199003442605e+01,8.624271442767222879e+02
-6.361249821702208689e-04,-2.021941635897382336e-02,9.124741066933902967e-02,8.464035446557099363e+01,9.318294766457090361e+01,3.797521552405497687e+02
1.799043775900808703e-02,-3.293021067996718815e-02,8.355600985065830821e-02,2.921550933769884750e+01,3.585432592730370516e+02,2.851063048402681375e+02
1.219452833746057299e-02,-3.103011395916938087e-02,8.541240344534280216e-02,4.592525470799296272e+01,1.243544096035992084e+02,3.495567268904155185e+02
2.075606403079385126e-02,-2.937556993893040980e-02,7.899414263339238351e-02,1.191023214119394069e+01,1.501466230008901164e+02,2.113281487319393364e+02
1.496015460924633549e-02,-2.747547321813260598e-02,8.085053622807687745e-02,1.129977484351272565e+01,1.979146654454303018e+02,2.304524161535465510e+02
2.036421611833884315e-02,-3.161337450415234451e-02,8.951011029225713900e-02,5.816215009467855168e+01,1.055664797915894013e+02,3.101300713452196192e+02
9.808130489336651034e-03,-3.789685701181810806e-02,9.702294977920059016e-02,3.205864390064796510e+00,6.854474039152992759e+01,nan
1.456830669679132911e-02,-2.971327778335453723e-02,9.136650388694163294e-02,5.028902088660907310e+01,1.561453494141233875e+02,3.348661491781462587e+02
8.175173212527388905e-03,-2.655287224679116209e-02,9.702294977920059016e-02,1.986637754451150784e+02,1.190199618148066349e+02,nan
9.222233783401119836e-03,-3.243783804124884818e-02,9.404589955840117477e-02,5.245330518619001623e+02,9.108647563533658342e+01,8.978296665819242435e+02
1.702353218178434893e-02,-4.152776588169382332e-02,9.702294977920059016e-02,1.009435926719751251e+02,3.364217973705474947e+02,nan
1.352124612591759818e-02,-2.382831198889685115e-02,9.434355410774103445e-02,3.494993226162230116e+01,1.412833429391414768e+02,7.880906989138763947e+02
2.223354489739633177e-02,-3.796884363192237072e-02,9.218950596371669470e-02,6.231787374674095048e+01,4.124759109410599081e+02,6.586180950299316237e+02
3.403798065644927928e-02,-4.071982870449718239e-02,9.086736273096779337e-02,7.092594605640657335e+01,5.259210014987739612e+01,7.736916600599380445e+02
2.890223348024988093e-02,-3.603402267965742645e-02,9.516655618451611010e-02,6.735479479829790250e+01,1.556200112159007176e+02,nan
1.793494336421950358e-02,-2.058844198728366007e-02,6.959605830898696333e-02,1.462171498438945783e+00,9.400621732725963398e+01,1.097392129349480001e+02
1.043223386718541632e-02,-1.646296320955523140e-02,7.231225095910329137e-02,4.266292624047317616e+01,8.793321621181024739e+01,1.136505738573959405e+02
1.451667986756903853e-02,-2.301286245245503723e-02,7.666716037724437272e-02,1.138200206246226465e+01,2.082940035991665866e+02,1.326574511537025103e+02
1.579992234128864415e-02,-1.590774950563857149e-02,6.823880587027630895e-02,2.748287932143572476e+00,8.887544331631255545e+01,8.546439714210778504e+01
9.257309526060762683e-03,-2.091696817722810825e-02,7.823137061507987045e-02,1.500261549480466670e+02,5.799126198471134330e+02,1.507032155228882004e+02
2.411640847845209629e-02,-2.439384773804364331e-02,7.958945173207210289e-02,1.587017781206836808e+01,1.673426649518782483e+02,2.170196149480445058e+02
1.832049905690458225e-02,-2.249375101724583950e-02,8.144584532675659683e-02,1.650505937376967225e+01,1.262841971779426586e+02,2.012686150761230408e+02
2.997598668080028034e-02,-3.059405600057431979e-02,9.274983427677416237e-02,5.235130927131173451e+01,1.734545853705404284e+02,9.805387599353400674e+02
2.613278188777544420e-02,-2.770190704892816491e-02,9.007043860531460666e-02,5.509178242425812755e+01,1.116545244064350584e+02,4.693690725768479979e+02
2.711934797610293657e-02,-2.403702102385623859e-02,8.471164726239549525e-02,2.797741068540742404e+01,9.701403080454058170e+01,3.130932570373280441e+02
5.813578931114041920e-02,-5.275199905099251657e-02,6.548503858911552955e-02,8.017284763189167052e+00,1.130446013658969378e+02,3.240589179200877879e+03
4.463209127732581383e-02,-5.324191879589089405e-02,7.692824699063180449e-02,2.857659088386024138e+01,1.088762400714863929e+02,4.067169125945304131e+02
4.203319763190314223e-02,-4.833804750482693230e-02,7.301019165180742954e-02,2.559661495596140313e+01,2.072987477219510026e+02,2.542090020707537690e+02
5.852302719678268567e-02,-5.530654750867990133e-02,7.040999190300351041e-02,2.189046797622591711e+01,2.596772889395024322e+02,1.503637723271598816e+03
4.398811387757801256e-02,-4.699644372420859473e-02,6.335636696405083645e-02,8.374984688861854210e+00,1.111002289410759118e+02,2.012618442389613733e+02
5.070555572236146169e-02,-5.517497595739351279e-02,7.060674470487728061e-02,1.890064120091996358e+01,1.228073321431800053e+02,4.381049759613789547e+02
4.935319271878039343e-02,-5.627768997342824653e-02,7.548164940582413607e-02,3.519682069280106873e+01,1.505997411692848402e+02,6.683633585714220544e+02
4.161209196840925245e-02,-5.045465312378426270e-02,6.669525466061029806e-02,1.858373113173833957e+01,8.675743238477944885e+01,2.438050031001216382e+02
4.793937052658175241e-02,-5.079760099923782274e-02,6.239951760192835595e-02,1.062094862936178963e+01,8.328652096050912235e+01,3.690508662796979138e+02
4.556334861741299230e-02,-5.425581039881349765e-02,6.573840529848781755e-02,1.916235842679393286e+01,9.180495321100080730e+01,5.269677587748545875e+02
5.269433974588795533e-02,-4.916221810013045312e-02,6.234290369442983815e-02,1.047551742357620874e+01,2.193980726948253448e+02,1.914564405592029743e+03
3.837602463479462822e-02,-3.891733614910777850e-02,7.711988332926263123e-02,2.060992105290861787e+01,1.602762879045424143e+02,2.860204686237066198e+02
3.759558496282254525e-02,-3.417336378076145376e-02,7.300290202964375419e-02,9.856348830689601215e+00,1.687241129288821355e+02,2.269916152329005570e+02
4.377300915519425489e-02,-4.171057544137789924e-02,7.447559686376481469e-02,2.354894517930626208e+01,3.394564523244973202e+02,3.118032664728216901e+02
4.555740488026432944e-02,-4.061982617791473626e-02,6.790601643752820771e-02,5.654127874674872878e+00,1.325525267937017020e+02,3.048812419575441481e+02
4.159633828047923365e-02,-3.665512518497410221e-02,6.696757196534273981e-02,1.149879362030869956e+01,1.101411843282759946e+03,1.740559609199247006e+02
3.204149666434236154e-02,-2.846717122147172235e-02,7.399610424132352371e-02,2.017863322301516504e+01,3.023940360978700710e+02,1.673294321236400890e+02
3.789200365361340000e-02,-2.945307916863660475e-02,7.547054070812077298e-02,1.669431523485919300e+01,1.947155496056057018e+02,2.771632912769914583e+02
2.867275524844253506e-02,-2.486045153990637177e-02,7.705348765157159219e-02,1.954170304451588436e+01,1.153540071816129966e+03,1.985471711277310476e+02
3.167569474609337188e-02,-2.450362482571897052e-02,8.217568318189497067e-02,3.694370706964826212e+01,1.068773546053156167e+02,2.061707555399130740e+02
6.487612999955946758e-02,-4.745252707563403505e-02,5.461724447581655512e-02,1.045259859901446298e+01,9.212208407879325023e+01,2.738337700403590702e+02
6.084954087030046421e-02,-4.918543343583885175e-02,6.405214900090352992e-02,1.979843534291173546e+00,1.240704741320025590e+02,6.849568300179973903e+02
6.594275425729015372e-02,-5.109958182853195641e-02,6.011382666989595336e-02,8.834180298149322041e+00,3.151517439785960732e+02,3.363164747812265318e+02
3.818854420735662281e-02,-3.150381053908734436e-02,8.903704708740517448e-02,6.335938205336724138e+01,1.688629356435902480e+02,4.713918576534303497e+02
4.183537103798764395e-02,-3.647264528616920437e-02,8.109009457033074242e-02,2.420734864521299556e+01,1.943279584355487941e+02,3.716292527520874955e+02
3.988792635978438694e-02,-3.710655712777615606e-02,8.715457554159880549e-02,6.234621540057554512e+01,1.690845789185286776e+02,4.401102712738756964e+02
4.723235555838727062e-02,-3.926588457843932511e-02,7.844580810483292588e-02,3.048306937936298411e+01,1.211733418769252637e+02,3.725130002155774491e+02
3.890168618432222197e-02,-2.907826538930392835e-02,8.382168733544509420e-02,2.895140765073519873e+01,1.685470911356658235e+02,3.508999301727835700e+02
4.174925367594242709e-02,-3.042100005065621199e-02,8.017392827191897886e-02,2.265538320728089872e+01,2.844574647447998927e+02,2.982066684090012245e+02
3.821364176175415239e-02,-5.090120433375479314e-02,9.197442610940176344e-02,5.463565221082280488e+01,8.864940095424392439e+02,1.026611151137219622e+03
4.318632079287301750e-02,-5.897801580030089669e-02,9.250867647133735605e-02,9.495157032048179246e+01,5.476928641393701724e+01,1.258494270036386752e+03
3.819682784730825398e-02,-5.524272522301938021e-02,9.627361956295008016e-02,7.842458918352492958e+01,3.866136360371123715e+01,nan
4.964703184009629927e-02,-6.076930849014533509e-02,9.623505690838726756e-02,7.617621593311613992e+01,7.616471375932671606e+01,nan
3.885075210069473955e-02,-4.428883573863053730e-02,9.570080654645170271e-02,6.946156644758619336e+01,1.098155508939280026e+03,nan
4.470069780402985415e-02,-4.067556416190951790e-02,9.198801935708272870e-02,6.061726419682877776e+01,6.011792470822433643e+02,9.997977575351346786e+02
4.320313470731892286e-02,-5.463649491103630962e-02,8.820948301778903933e-02,6.826782988856520262e+01,4.325832711826784589e+02,5.951034832984588547e+02
4.817829757941409496e-02,-5.100602821734743358e-02,8.792987313338029853e-02,6.784906040905586622e+01,5.205214774553534198e+02,7.063689335716640016e+02
4.876251065556826136e-02,-5.023026047548419248e-02,8.045214285239860041e-02,3.351498486067748672e+01,8.550298553089272673e+02,6.327120572209319107e+02
5.795047439261307581e-02,-5.840092326371622983e-02,8.887558356156410877e-02,6.915788328726253553e+01,2.198397017099690402e+03,7.337899998826084811e+03
5.320263894868596660e-02,-5.578358941658655146e-02,9.222906658692861526e-02,6.600756294009646297e+01,1.190995892531191657e+03,2.133739059709975209e+03
4.903875033718443910e-02,-4.365746606334489771e-02,8.798202903562407640e-02,6.379910727962258932e+01,4.229668795966631478e+02,6.928662157073075605e+02
4.962296341333860550e-02,-4.288169832148165661e-02,8.050429875464235052e-02,2.737119046155235580e+01,1.873522694851547385e+03,6.647392904127567590e+02
5.764723446479578378e-02,-5.665913324201445750e-02,8.312979252320812362e-02,3.195209388990677013e+01,1.284787018231284719e+03,3.049181019619528797e+03
5.348361209702283403e-02,-5.326603165302154497e-02,7.900554526759093199e-02,3.224175980683423148e+01,1.717422142586846974e+02,4.269229813827992984e+03
6.982273970168759170e-02,-6.211457109884645222e-02,9.664651697463549906e-02,7.552785566722207022e+01,3.589018079889412434e+02,nan
5.818857409294971028e-02,-5.356028889865786097e-02,9.599400967854135325e-02,7.166203029433006577e+01,1.320691060738278111e+02,nan
6.293640953687681949e-02,-5.617762274578753934e-02,9.264052665317684676e-02,7.839495590810803094e+01,2.683229604701002202e+01,2.609063670595683107e+03
7.024917598025881560e-02,-4.917546565777391326e-02,6.288256709359506258e-02,1.350642291588872368e+01,1.427931600959008165e+02,2.800728575807665948e+02
6.515596259326913997e-02,-4.726131726508080166e-02,6.682088942460263914e-02,4.650830208376847352e+00,7.132281983268870817e+02,5.648087094292203574e+02
7.459835726318710114e-02,-5.106098715117840525e-02,6.370998531460411729e-02,1.745501042206906206e+01,6.221486918703271840e+02,1.914331019453788088e+02
7.724473776709575579e-02,-5.697863694222179975e-02,6.183094924449272778e-02,2.621537089620932548e+01,1.211770820631855713e+04,1.526395358156514703e+02
8.125840525080860188e-02,-5.523865778162588558e-02,5.794577036393312730e-02,7.462984322239596224e+01,1.147222498511600406e+03,1.426460105493490857e+02
8.186718571732221061e-02,-7.284469958400000000e-02,7.945743599293761394e-02,6.270039518172771942e+00,7.168067396830598454e+02,2.121607057996795618e+02
8.101195461889847127e-02,-6.486662128499827429e-02,6.893875943890651059e-02,3.946547836296576861e+01,2.474000245227219921e+02,1.675038022655559757e+02
7.376456969836930888e-02,-6.601822682207673931e-02,8.177844058214643608e-02,4.445297574226484727e+01,1.706955851332189923e+04,2.487095994932238057e+02
7.677131431072038714e-02,-6.680343274926059394e-02,8.713884950537606477e-02,4.816431098911936459e+01,2.090349638548758548e+02,3.600389061329106539e+02
7.795844998011158822e-02,-6.939518795526768147e-02,7.717514946921497088e-02,1.787021923117609390e+01,1.642932899101795101e+02,2.062764865929022733e+02
7.714366758281229752e-02,-6.489940918644382384e-02,7.335939051433311431e-02,6.525620110821213515e+00,1.334442134631441945e+02,1.880037943522709440e+02
8.075417949894851677e-02,-7.214665840598653845e-02,8.741421013123359951e-02,4.621900572625536086e+01,1.109879819741793199e+02,1.957975550013445343e+02
7.294978730107001819e-02,-6.152244805325286087e-02,7.796268162726457951e-02,2.446867081688019496e+01,9.341990458313435738e+03,2.419506332321152513e+02
7.621195010154147020e-02,-5.111507468002575438e-02,6.837664224279996206e-02,3.275182419192645256e+01,8.214743465707801988e+02,2.594951359575475180e+02
7.936125819472732157e-02,-6.006479448435486646e-02,7.014613789340905237e-02,4.087139098281407712e+01,2.918604867656302417e+02,2.021777599678408137e+02
7.885833060545013873e-02,-5.703272447106915582e-02,6.649760617268857255e-02,5.184418153196391188e+01,3.077596012496325670e+02,1.790282371761335867e+02
7.541884170762362671e-02,-5.820386835780676921e-02,7.657369486670076442e-02,5.692807219741268909e+00,1.180290839285210495e+03,2.108753161666043070e+02
8.775686857607047087e-02,-7.029446134872012475e-02,8.785815426846607656e-02,4.124806331712678542e+01,9.288400487524513949e+01,1.444177114785553613e+02
8.886987479444415083e-02,-7.099250252673357242e-02,7.990138013017009100e-02,8.269138765256863977e+00,9.182705025119892639e+01,1.596424960330674594e+02
9.277861053165477323e-02,-7.549138413272077353e-02,7.790666541634089226e-02,8.294277555299207449e+01,4.200365019235351838e+01,1.056189299295385950e+02
9.628379771907032147e-02,-7.889864773080608462e-02,8.270137361698298717e-02,nan,2.012001019439469474e+02,1.198574284809508157e+02
9.628379771907032147e-02,-7.855863873976420830e-02,9.029287576985425834e-02,nan,1.516847650956802056e+02,1.217348991198162338e+02
9.166560431328107938e-02,-7.445333396366544954e-02,9.345494170750814900e-02,2.981981621037508745e+01,3.211983385063027185e+02,2.083734954554617502e+02
5.670054980162614333e-02,-4.159330195289327736e-02,8.109070501882167936e-02,2.891936968161800792e+01,4.066937856337332846e+02,2.639565049069048200e+03
6.250846326049670776e-02,-5.179822620575026682e-02,8.318194842545187373e-02,2.666307870507751332e+01,5.253935370741955921e+02,3.061036718713503888e+03
6.619551535667550501e-02,-5.494145607744334997e-02,7.946129976181129373e-02,2.373253670129897230e+01,7.057105523912516674e+02,1.435700488705934958e+03
5.834484089272377882e-02,-4.840512461675734734e-02,7.905770116983466822e-02,2.874919899342255647e+01,3.998312710586320122e+02,3.394226446608201059e+03
6.203189298890254832e-02,-5.154835448845043744e-02,7.533705250619410210e-02,2.400195571641332037e+01,1.760749882759060938e+02,1.134558573872192710e+03
6.498965455589247875e-02,-5.011166517796002834e-02,8.892773946380785888e-02,5.710032333929442672e+01,1.486897444183035475e+02,1.884947523857829992e+03
6.595107682622895762e-02,-4.706968986000499566e-02,7.318083961600524434e-02,6.279015361585480903e+00,4.137009293599596731e+02,6.536173408335928343e+02
7.136184706837800373e-02,-5.309464944604076059e-02,7.845769511637383509e-02,2.384680464393155930e+01,6.076904465987711319e+02,3.650955483679470035e+02
7.265788305157303006e-02,-4.903792578154546333e-02,7.390917421319349867e-02,3.124266833948317057e+00,1.124544819674978726e+03,2.967699969617634110e+02
7.593950062130436218e-02,-5.914967284676611592e-02,9.384812325511446285e-02,7.090735360530192111e+01,2.457318308379931295e+02,5.577793429053488126e+02
7.987178891198719322e-02,-6.162128524019661047e-02,8.825133581607239042e-02,3.422570562191867083e+01,1.372128816717870734e+02,3.470777337749874505e+02
8.757085638114500692e-02,-6.415006842556573996e-02,8.813788294845201210e-02,2.554716801349619359e+01,1.549301904842402564e+02,1.680199166965025199e+02
7.259196365063735890e-02,-5.256852630941299953e-02,9.013533606574547496e-02,5.676329840945338390e+01,1.290393756368497691e+02,5.885492693121233287e+02
7.933409870618972348e-02,-5.751749961756665724e-02,8.150194013227894663e-02,1.399148611254509156e+01,1.071413823970958816e+02,2.725666332408595167e+02
7.527710406694408662e-02,-5.240828070580065556e-02,8.338594038195201730e-02,1.175318368697532989e+01,1.756888613584926588e+02,6.183993282954241977e+02
5.607188485314836685e-02,5.874797677659692428e-03,1.592128461964833347e-02,3.063845496498249332e+00,8.905994404976580014e+00,9.327145413593881074e+01
5.750249731799151470e-02,9.517681828814378298e-03,1.398399443066873984e-02,4.217030087269780125e+00,1.029714938925694589e+01,4.270160743698249206e+01
4.159841648023168692e-02,-1.446666361605072892e-02,2.207164396164474490e-02,2.454441694726221534e+00,1.450491999917683295e+01,2.623684735563679027e+01
3.637135063999662188e-02,-1.151277229133958538e-02,2.640662170928948990e-02,2.741123894110358172e+00,4.949249450155222974e+01,2.769911088438755087e+01
4.453443316832546989e-02,-1.455104377796758233e-02,2.247808757627358517e-02,2.551788897216873409e+00,1.601164252932306553e+01,4.361575956009330923e+01
4.198072297168699285e-02,-1.153764674882599983e-02,2.199651382194389021e-02,2.693790778500900984e+00,1.417424836649612274e+01,2.581462474256870721e+01
4.477686969039595261e-02,-2.196389885859393806e-02,2.684893656345001614e-02,2.718255996073479341e+00,1.679107695359421726e+01,7.830815979142602146e+01
3.804877033908973111e-02,-1.434047384461419744e-02,2.387967910527464405e-02,2.106567341425822804e+00,2.129820260913251317e+01,2.657172554858309610e+01
3.793591856508790605e-02,-1.785130377014329528e-02,2.578654617709396496e-02,1.964059250453942918e+00,2.152899873718240897e+01,2.933403991009523892e+01
3.976855930486578039e-02,-1.056847991599724375e-02,2.533445369517200313e-02,2.802101826061986323e+00,2.120039677714497728e+01,3.391679139351870020e+01
4.121358322883104941e-02,-2.191247917005576668e-02,2.738653078161173982e-02,2.471690124810470568e+00,9.438142411249545560e+00,4.186532902392366395e+01
4.591336665893181596e-02,-1.666727168375484874e-02,2.284416669364573022e-02,2.878579751020385658e+00,1.155903650064304244e+01,5.182984042516324052e+01
4.642778465840110419e-02,-2.014514113590526456e-02,2.380699593267448372e-02,3.051624211193693537e+00,1.017299797857772781e+01,6.855765552944264130e+01
4.491673965978077582e-02,-1.162202691074285324e-02,2.240295743657273048e-02,2.609666460807217980e+00,1.622657401492189422e+01,4.325091457153595798e+01
3.705470279031115172e-02,-1.303765832460792098e-02,3.098472749415467561e-02,4.034276276680666129e+00,3.121092143353073212e+01,3.423716782506576806e+01
3.726605433546124196e-02,-1.757928882243727994e-02,2.968677422833778876e-02,2.960701761325089887e+00,2.197116006310172409e+01,3.230540080794350644e+01
4.000583440833178905e-02,-2.644325473682570052e-02,4.014913329598546188e-02,3.001522915935506131e+00,2.946349651637755329e+01,5.328334281690554519e+01
3.083810695107015373e-02,-2.247888875055637295e-02,3.877655618821932576e-02,2.391907302108113864e+00,4.718007240032060423e+01,4.527419381676712362e+01
3.382719970963645600e-02,-2.388868638355677587e-02,3.441941018603825175e-02,2.056686675222509475e+00,1.645156051588626411e+01,3.635927634300170297e+01
3.793113051444864381e-02,-2.562904586745544042e-02,3.424356237839323164e-02,2.096470217102632372e+00,1.900603514995146881e+01,6.134846469806674918e+01
3.276046596667121086e-02,-1.415268721679664374e-02,3.191615885670606723e-02,2.709397629123261986e+00,6.359971513306865631e+01,3.425580593111049410e+01
4.054371899920439226e-02,-2.164046422234975134e-02,3.128675883285556014e-02,3.139332890180127844e+00,1.086907943983957914e+01,5.680431271503346835e+01
3.297181751182129417e-02,-1.869431771462600270e-02,3.061820559088918037e-02,2.042183128133843173e+00,3.067180370492298280e+01,2.990107306409748134e+01
4.681208363401942463e-02,7.700812710508373946e-03,1.999931492570641151e-02,2.708322869170401770e+00,6.371146677362610866e+00,3.342991196185817415e+01
4.180220161285325142e-02,5.221259012204463798e-03,2.376516487080360465e-02,2.835508607958222349e+00,1.127314739756112871e+01,3.286592583162237702e+01
4.488071020199812383e-02,2.658071885682636304e-03,2.332384966217662323e-02,2.883921832875022240e+00,9.803021632996379964e+00,4.356023742668055121e+01
4.181086686045441814e-02,7.935534266130316733e-03,2.190802653137145783e-02,2.391975400796927165e+00,7.989031621667130878e+00,2.971040151871951451e+01
4.015798515183666151e-02,1.227389724798445825e-02,2.556874482636827678e-02,3.223149756472572403e+00,7.151722653394108065e+00,3.314613274461652281e+01
4.109045827631482156e-02,1.062503359531995727e-02,2.222165926259013838e-02,2.348676023168883464e+00,7.870095938792847079e+00,3.112916269001754799e+01
4.707578115150023307e-02,4.718372997812297388e-03,2.092369485759235093e-02,3.118182654029815648e+00,9.951653547959603330e+00,3.858667229190174197e+01
4.932779760132573188e-02,5.112169156283982024e-03,2.024469660761394479e-02,2.928697619633017890e+00,9.163640139140467156e+00,1.029424092061340303e+02
4.462567793211847517e-02,8.354786852304566663e-03,2.054233139085854046e-02,2.776308817036955645e+00,7.658183081124506408e+00,2.744352193454642830e+01
4.479805059450818472e-02,1.081351288157249638e-02,1.978847338588549457e-02,2.700078250253572953e+00,7.715735129699381467e+00,2.898636622671245533e+01
4.303413979939939293e-02,1.185414617141705013e-02,2.077871963530172547e-02,2.547353034192774590e+00,7.242037974106777298e+00,2.929357198108379734e+01
4.906410008384492344e-02,8.094608868980057714e-03,1.932031667572800884e-02,2.429088915231392143e+00,9.622231051198472329e+00,9.447707259445903105e+01
4.119832425925987196e-02,-1.157984071236493190e-02,3.209916062191080222e-02,4.253301096247266599e+00,1.099571032306566281e+02,4.261320826350968360e+01
4.551071498758754025e-02,-1.003801952706333267e-02,2.532542570795875969e-02,3.357652190085072874e+00,3.793799603492945494e+01,4.935122290950349822e+01
4.121425841195801992e-02,-5.363019366299175139e-03,2.740310002398047354e-02,2.722822970554141797e+00,8.173285943697848666e+01,3.683523456848269717e+01
4.818312951597009813e-02,-7.634292105888531438e-03,2.369405004137742007e-02,3.869914032786568647e+00,3.284507559474843106e+02,6.434654143992244713e+01
4.841861251690710716e-02,-4.830574362362933735e-03,2.392778100412825543e-02,3.420756890844215192e+00,1.876547892552171106e+02,6.507585428481993972e+01
4.225049498034184198e-02,-8.922838792846219877e-03,2.812380243096612720e-02,3.092656817121249624e+00,7.759323850863971757e+02,4.685519611213604207e+01
