# x,y,z,B_x_err,B_y_err,B_z_err
-5.872895204464999991e-02,-7.438041622277499765e-02,2.735842265416299837e-02,4.622012684107005831e-01,7.069496458983707043e+01,6.852183611770180649e-01
-5.599223307034999902e-02,-7.354017662192499638e-02,2.397649750654000031e-02,2.928777079213902845e-01,4.060306747243384168e-02,1.752780961932344228e-01
-5.749126122570000219e-02,-7.263974371362499904e-02,2.560114780250200006e-02,2.940851112395185263e-01,1.662964673587902897e+00,1.149289837173016610e-01
-5.366102654470000094e-02,-7.435644013712500167e-02,2.408598916947300023e-02,3.470660101425409594e-01,3.704927366415162737e-01,2.330508961213501387e-02
-5.701151765822499995e-02,-7.632208362134999813e-02,2.734662643400799856e-02,4.134009883592960621e-01,4.830377691977971732e-01,1.740479501141868335e-01
-5.408447408607500173e-02,-7.149754467579999551e-02,2.458475607643000049e-02,1.899859732341251661e-01,6.745323979118338364e-01,2.922008443254973109e-01
-5.684913269432499694e-02,-7.006479141337500216e-02,2.590421931084700008e-02,2.142690406399313519e-01,7.744347468758298048e-01,1.091487399076456269e-03
-5.469997534912499765e-02,-7.011205859587499312e-02,2.529015376928999900e-02,1.987400221718552962e-01,5.030383245551423022e-01,2.206343073755400452e-01
-5.473460327592499786e-02,-7.235071040160000189e-02,2.357417132202499835e-02,3.148090799483992397e-01,2.231029504365920957e+00,5.475570528507307799e-02
-5.470025010804999838e-02,-7.658714084772499930e-02,2.610116942979499866e-02,3.715004745256422769e-01,1.148569751440111864e+00,2.258047230897622659e-01
-5.342841078519999787e-02,-7.522538621697499872e-02,2.650667514305499878e-02,3.490086148007287004e-01,6.391845413365503381e-01,3.086031496951630038e-01
-5.301089735484999788e-02,-7.350327441132499529e-02,2.509657392387699970e-02,2.326330700334653390e-01,1.917422469286792774e-01,6.598201957885113655e-01
-5.491865633912500211e-02,-7.554590635744999616e-02,2.448831535398699952e-02,3.211878166965556058e-01,3.503990023264006437e-01,1.530884002072180894e-01
-6.370287500504999423e-02,-7.353215772222500279e-02,2.768025804607000123e-02,8.023016365103531333e-01,2.800943383019963040e+00,4.216121575630079055e-01
-6.577846794992500690e-02,-7.661329512347500592e-02,2.749186117793499945e-02,1.064590600581766688e+00,1.512157269856403419e+00,3.436555033767373368e-01
-6.961028136552499523e-02,-7.584123338402500025e-02,2.743411702318499998e-02,1.144551607188741604e+00,1.551347195192023243e+00,1.950636024878064090e+00
-7.007637240550000646e-02,-7.200677249445000538e-02,2.702957410536499863e-02,7.263494038238757500e-02,5.036210841554829010e-01,1.255836397467494869e+00
-6.616665089175000070e-02,-7.134407701882500286e-02,2.695483461568800101e-02,7.119983950061306577e-02,4.723577975151176389e+00,5.420033699011853612e-01
-5.219124282297499945e-02,-3.533343243869999789e-02,2.078851525778300027e-02,1.199493067859440203e-02,9.595140366012171185e-02,8.307810686731276206e-02
-4.739129512067499772e-02,-4.067566969479999989e-02,1.949718182425300150e-02,1.207613882032828462e-02,1.378985775421348314e-01,4.774286147149860854e-02
-5.038567721582500047e-02,-3.608261604600000033e-02,2.047829280051800122e-02,1.310761229066320123e-02,7.722210120576417092e-02,4.519875165629507308e+00
-5.103366059017500067e-02,-3.487491706897499766e-02,2.036584767750499944e-02,1.205962513988351886e-02,1.510931267351121321e-01,9.415855883276887106e-02
-4.638356263237500277e-02,-4.038766609167499660e-02,1.881384422422199831e-02,6.570244996331063049e-03,8.649952930546676855e-02,3.432572461879900005e-02
-4.596489931264999967e-02,-4.159157925649999837e-02,1.832988744099999998e-02,1.340060019924695957e-02,6.199195253926228499e-01,3.570389530133132039e-02
-4.467875978429999839e-02,-3.624143835685000176e-02,1.343707870906499929e-02,2.474639646101776946e-02,1.820862040945142590e-01,4.061772036250572288e-02
-4.489323917202499986e-02,-3.747345392680000165e-02,1.281879328546800013e-02,2.440883110360797179e-02,1.024161296587473985e-01,4.799773889982892477e-02
-4.467876238670000222e-02,-3.893683254830000023e-02,1.343704108724800075e-02,7.044074416954726470e-02,8.367779195052316155e-02,2.986530428423127964e-02
-4.561100502584999883e-02,-3.928976604210000084e-02,1.912245170316000109e-02,5.543959768494914619e-03,5.142182979756585587e-02,2.455516373506089547e-02
-4.558596141457500056e-02,-3.834940355190000205e-02,1.849897289609300083e-02,7.357630666496867014e-04,9.907048250296524028e-02,1.961857689495198967e-02
-4.599801613644999981e-02,-3.714209158772500269e-02,1.896960077754999974e-02,1.117083069579231057e-02,1.354848805230511044e-01,3.167313004477192301e-02
-5.205088719522499990e-02,-6.430949818937499451e-02,2.482512366248700031e-02,8.614460821614350339e-02,7.228963076041057534e-02,2.754853587616060140e-01
-5.192564259337500293e-02,-6.778533190917500340e-02,2.527783795650200005e-02,1.301585921635337595e-01,2.964202124845499720e-01,6.867214175936624254e-02
-5.062128706592500249e-02,-6.319284335372500616e-02,2.431642905823000120e-02,7.866943326694908478e-02,1.747912255963108841e-01,4.851477177812094643e-01
-4.909288120165000019e-02,-6.437381344742500178e-02,2.410329631689499957e-02,7.606901929835151177e-02,5.160382179450187512e-02,5.956048353106635496e-02
-4.957729995639999915e-02,-6.612485229464999670e-02,2.396786215229800010e-02,8.157222117779684700e-02,5.799762282661622553e-02,3.579162532266553370e-02
-5.166869313345000270e-02,-6.628820663832500626e-02,2.454718230747000157e-02,8.313945802865324586e-02,2.852308028066209700e-02,2.137543023829334143e-01
-4.687068100220000144e-02,-6.104573146982499726e-02,2.392069643831199952e-02,6.626300248604539977e-02,5.123580094434374010e-02,5.831100754614968601e-02
-4.784954749639999672e-02,-6.383460344515000384e-02,2.501989215846499998e-02,8.392058957831299848e-02,5.565218613675294856e-02,5.934264361319043640e-02
-4.656009153547500251e-02,-6.299183511227500476e-02,2.385783241986700123e-02,7.549739427368104550e-02,4.947867550833656355e-03,3.188199481537591987e-03
-4.497216939927500129e-02,-8.240763371572500107e-02,2.245129898933000134e-02,4.076508662290450613e-01,5.900871468046414492e+00,7.204199965741073797e-01
-4.428038567075000265e-02,-8.062220001007500136e-02,2.321682186914699950e-02,2.995397603360201999e-01,2.680891801274524866e+00,8.036106488672716264e-01
-4.303097765529999980e-02,-7.965775269672499548e-02,2.167145443597499888e-02,3.864787465631482344e-01,8.219732924651099282e+00,5.572386392468964278e-01
-4.213011942772500185e-02,-8.490953603707500352e-02,1.985984022709300079e-02,8.950522839948019671e-01,1.417064397151144961e+00,8.365128086221673698e-01
-4.311215482945000149e-02,-8.084814883997500090e-02,2.025004635117800059e-02,4.628732006360643525e-01,6.714063328726849189e-01,5.419341550021390397e-01
-4.319425557855000042e-02,-8.345645575372499791e-02,1.999329720167800084e-02,7.122726284190760149e-01,4.029075230350186985e+02,5.623681551511365839e-01
-4.371542288787499952e-02,-8.229479460324999607e-02,2.087642047287999875e-02,5.176559246724050656e-01,5.662182027509613524e-01,5.473963939123833722e-01
-4.189666986032500318e-02,-8.346756935855000059e-02,1.939308785336000054e-02,7.291071203601936501e-01,1.655124181792874793e+01,4.283543232315553673e-01
-4.342770514594999909e-02,-8.489842243225000085e-02,2.046004957540999841e-02,8.801519689826223791e-01,2.133162488300582582e-01,9.634120719425556256e-01
-4.146478169752500220e-02,-9.025306671999999697e-02,1.923353066662699881e-02,1.607577616377555252e+00,9.089505515113142309e+00,1.217693761205112857e+00
-4.167076102290000195e-02,-8.730535551534999994e-02,1.984835364660699972e-02,9.383028349387382283e-01,1.466380174998793917e+00,1.196632646106383646e+00
-4.046191551545000320e-02,-8.822099772487500269e-02,1.897919468045999869e-02,8.190938065428092774e-01,2.938310371247343067e+00,9.705928541117626596e-01
-4.442245465932499748e-02,-9.113943126172499576e-02,2.232448210714500086e-02,1.374654352894505216e+00,8.058975909115292380e-01,2.749241338226060538e+00
-4.267362720497500095e-02,-8.933742451047499422e-02,2.010268963277499904e-02,1.653939328620007476e+00,2.860714898111688775e+00,1.161865090996183625e+00
-4.175099679652499729e-02,-8.569415253682499678e-02,2.134266721996500027e-02,1.372200986897757380e+00,2.221856730969051785e+00,1.095892837128096042e+00
-4.385227171772500265e-02,-8.951682436720000136e-02,2.148675193640699893e-02,1.079078045804947816e+00,8.061350703234545279e+00,1.880356122244713601e+00
-4.467528101627499942e-02,-8.808731126994999439e-02,2.207911802816000038e-02,1.277220200942466910e+00,7.120509716665111011e-01,8.478820333710085366e-01
-5.007715548512500087e-02,-8.946234338094999350e-02,2.574410643741800037e-02,9.363567662679436188e-01,4.449802209800871045e-01,6.146909980054843237e-02
-4.985594694559999929e-02,-9.187964494867499610e-02,2.583478560507000005e-02,2.405219982528001843e+00,3.794249430897240760e+00,4.012472980026035252e+00
-4.520047164459999739e-02,-9.068732977794999317e-02,2.389113531683199898e-02,1.448296961099853730e+00,1.131372716043073723e+01,2.683241947948626915e+00
-4.907695159969999860e-02,-8.916553762590000154e-02,2.436575309872199974e-02,8.849743923694303183e-01,7.602882545496149724e+00,1.291180283042373755e+00
-4.792300690495000098e-02,-8.814387280554999982e-02,2.393602867627800043e-02,1.069214427382603416e+00,9.258952840476375457e+00,2.409173119813730057e+00
-4.806590852010000220e-02,-9.329456564412499930e-02,2.449428222936499838e-02,2.056795755172618811e+00,4.168408119416651125e+00,5.885489596173576476e-01
-4.553573545237499937e-02,-8.883146326999999398e-02,2.348903070694500009e-02,1.088258914015123091e+00,6.479012254483047073e+00,6.764232521267822262e-01
-4.955511702262500179e-02,-9.246036395652500184e-02,2.452190204192199879e-02,1.817270568273326337e+00,5.102900518797254925e+00,1.540471688509507686e+01
-4.881657944617499856e-02,-9.111102001962499697e-02,2.375469737587300109e-02,1.830479743050626107e+00,5.794501872816399057e+00,1.682692816284670911e+01
-4.732737094364999897e-02,-9.194522170722499443e-02,2.372707756331500148e-02,1.412333546930177652e+00,8.679895947350059870e+00,2.978519994626763978e+00
-4.484509440752500187e-02,-8.358945462817500560e-02,2.321064750589999989e-02,5.153279687813189236e-01,4.891090823630508844e+00,1.176557887297076999e+00
-4.292150752300000205e-02,-8.596529721984999539e-02,2.270222508485199991e-02,1.070959118961393619e+00,2.466192299568696455e+00,1.805250697945848026e+00
-4.726869651712500148e-02,-8.699904890140000568e-02,2.432520100024199855e-02,9.762502232913708999e-01,5.316818344594553380e+00,1.603311297577224126e+00
-4.594455751297499974e-02,-8.456664477412499659e-02,2.297671277317300115e-02,4.078883687412157011e-01,4.202276382731357174e+00,5.877747023806082494e-01
-4.492126056897499664e-02,-8.589577234017499452e-02,2.186858663045499959e-02,8.183621773765812346e-01,8.371180557471511463e-01,5.959993729815940000e-01
-4.382179746352499877e-02,-8.491858219422500353e-02,2.210252136318300101e-02,8.827725221990723181e-01,3.720348352202811348e-01,9.680484357278823504e-01
-4.743153902502499769e-02,-8.492576933529999428e-02,2.402341446417500040e-02,4.719554857307221019e-01,3.129556495910961189e+00,3.757189443098928328e-01
-4.402097062844999992e-02,-8.694248736580000025e-02,2.246829035212500117e-02,9.191611969457993414e-01,1.900017870891429927e+00,5.346455866120148892e-01
-4.488142506454999986e-02,-8.768663936584999985e-02,2.387820303091000088e-02,8.997157940736069115e-01,5.618335148005160207e+00,1.237685943053645765e+00
-4.346027673564999833e-02,-9.433823831472500088e-02,2.227155370887499986e-02,6.114679724525307059e+00,1.110799947325643302e+02,3.834557099748321374e+00
-4.088678427622499667e-02,-9.146233507922499339e-02,2.096639675866500060e-02,3.485287050829095623e+00,3.262181791138522163e-02,1.525135434355108011e+00
-4.266581272527499719e-02,-9.216929976422499893e-02,2.267328589555000010e-02,2.440084015374782478e+00,3.361182777671685074e+01,1.633648567734121038e+00
-3.926294634659999866e-02,-9.639417208610000232e-02,2.121959625520999926e-02,4.601551357978542534e+00,9.456562794144824480e+00,9.686941605528581078e+00
-4.089416283522499806e-02,-9.333315856729999804e-02,1.992383752940999828e-02,5.451626147334641459e+00,2.203525155262415769e+00,2.069801780225803078e+00
-4.237433939949999950e-02,-9.478624081777499433e-02,2.118010086179999973e-02,4.270214401508297009e+00,6.277965753577690933e+00,3.511247255166148218e+00
-3.901574538179999885e-02,-9.419497227012499363e-02,1.963113688008700022e-02,4.237610720797763797e+00,6.820372164914091684e+01,4.420969075214939537e+00
-4.133025740602500053e-02,-9.670482935945000358e-02,2.205614180167799962e-02,4.562968211411038588e+00,2.824889502940087738e+01,1.061059740622334147e+01
-4.325212370122499816e-02,-9.806853742177500111e-02,2.434190105171300106e-02,1.736619461631103256e+00,1.501180488982125283e+01,2.268006012099812807e+01
-4.277541082760000224e-02,-9.290254329317500226e-02,2.479678139900999903e-02,9.741442451205509778e-01,1.842769957396299318e+01,1.814472374950791833e+00
-4.448811481469999718e-02,-9.203667371484999804e-02,2.529858126553699918e-02,1.184228058894183921e-01,5.124673678995478099e+00,4.575070491074919032e-01
-4.646920477235000346e-02,-9.762930997454999371e-02,2.670619626294500060e-02,4.194684763338058175e+00,2.092077285753765636e+01,4.404273879977718131e-01
-4.203804735372500267e-02,-9.656371697464999349e-02,2.427661945057299833e-02,3.245205739989287075e+00,1.387466161178431001e+01,1.026722867428238928e+01
-4.665417772774999722e-02,-9.376638481812500647e-02,2.583625840252199921e-02,5.376409879295449556e-01,2.427796050079732204e+00,3.532344160746111683e+00
-4.478395118547499887e-02,-9.657630229079999795e-02,2.446033081347500152e-02,3.109138658305674596e+00,2.085003207474116138e+01,1.192443171591782480e+01
-4.356987483797500338e-02,-9.507148184367500421e-02,2.439504921233499879e-02,7.003337168507941080e+00,2.803287738626560710e+01,3.530900625078685628e+00
-4.615555008814999777e-02,-9.613707484357500443e-02,2.539974013713499831e-02,5.182218529030966359e+00,1.386181596728366294e+01,8.124103884764384276e+00
-4.250440931462499961e-02,-9.881465498727499963e-02,2.647839395180300037e-02,5.111991499880376821e+00,2.563425522648076083e+01,2.988349331384684504e+01
-4.129033296712499718e-02,-9.730983454015000589e-02,2.641311235066300112e-02,2.227557618488364533e+00,3.817349413522558876e+01,1.831451179550454356e+01
-4.434989148307499907e-02,-9.881465498727499963e-02,2.790327983937499964e-02,9.309154465150539792e+00,6.180590932246331448e+01,4.175799742106661050e+00
-3.510380093732499984e-02,-7.582483454409999490e-02,3.719221617147500190e-03,7.731746445955602065e-02,4.324312125110606475e-01,4.647673857601275493e-01
-3.596482894452499718e-02,-7.495226055057499503e-02,2.548455816725000056e-04,5.445262662432809320e-01,1.648842717899474231e+00,4.435369489466973736e-01
-3.132383278419999945e-02,-7.210249767517500075e-02,-3.325270627889999938e-03,2.337876256366794303e-01,7.745270921518489615e+00,4.544425893906105518e-01
-3.684574496339999838e-02,-7.353790860865000445e-02,4.795219872042499713e-03,1.662957042541719221e-01,4.459162390550178157e-01,4.424855564031822674e-01
-3.319553315882500105e-02,-7.537291030999999919e-02,-1.290644201750000032e-03,1.835256798498136332e-01,1.052413164368148202e+01,1.308112667558486986e-01
-3.288839338119999706e-02,-6.837971336792500465e-02,-3.080286089164999824e-03,2.751689580872890284e-01,6.901976215482574339e+00,2.029889997891952680e-01
-3.665183388514999668e-02,-6.875434024837499825e-02,-1.111977112627500095e-03,2.785640714234421944e-01,3.249740559426283593e+00,2.336053570605613749e-01
-3.810727078275000235e-02,-7.118514746244999913e-02,2.683230862054999857e-03,1.321746093486912410e-01,1.845261912111010094e+00,3.509239003698264026e-01
-3.785656907385000214e-02,-7.205647479620000406e-02,1.885281320699999912e-04,3.452578248225844360e-01,3.573555955405176121e+00,3.100397515068025744e-01
-3.248806946090000008e-02,-5.349856779322500339e-02,-8.414308413250000092e-04,5.081159963100174981e-02,1.834707165714248855e+00,3.462724554064544158e+00
-2.717079354660000001e-02,-5.731442183697500053e-02,-3.149933459155000205e-03,1.264418362742951718e-01,9.259113930329982978e-01,6.325319261794066783e-01
-3.482558478767500132e-02,-5.522693060940000315e-02,-2.036024317104999804e-03,4.391760450953168665e-02,1.563949506400488465e+00,2.595771136720999461e+00
-3.011979828407499934e-02,-5.539495772277500119e-02,-3.954014677580000407e-03,6.822789687519653645e-02,5.147779648275950803e-01,6.982952935154466134e-01
-2.833106330319999991e-02,-5.587978468527499826e-02,-3.727293343279999924e-03,5.502966173599892902e-02,4.498835460291442101e-01,6.823375008615188975e-01
-3.621006412697500010e-02,-5.634135851177499849e-02,-5.903996172999999856e-04,3.746108650919510296e-03,9.266202227635033095e-01,6.974200420849223647e-01
-3.400344504245000204e-02,-5.938142486144999677e-02,-3.374537274079999951e-03,5.918610264019730921e-02,2.482508326646860053e-01,4.405350088360316524e-02
-3.596024051289999773e-02,-5.917512125947500118e-02,-1.093155606674999902e-03,3.147092029522149947e-02,1.089799395753461742e+00,1.247086282734253676e-01
-3.328684080310000126e-02,-5.667313932487499928e-02,-3.496178873354999824e-03,7.854449421606167492e-02,1.421457203585464457e-01,3.423018264806783506e+00
-2.377174776032500020e-02,-5.394137481862500139e-02,-6.746820609850000521e-04,3.142539302199674478e-01,3.841949053106326062e-01,6.735557315113152033e-01
-2.634674271447499938e-02,-5.313433619802500341e-02,-2.230287941142499938e-03,3.185491069453707524e-01,4.473989925166980686e-01,6.660202010596144584e-01
-2.748580678059999935e-02,-5.159645983382499940e-02,7.128844424599999540e-04,1.195641675146723315e-02,5.989005529748965273e-01,7.740244387803426607e-01
-2.502579415097500037e-02,-5.298451991967499664e-02,-5.865158954849999723e-04,3.874445502355537418e-01,4.676276731634074202e-01,7.245479019245540941e-01
-2.896500488759999950e-02,-5.219932802144999773e-02,-8.045799954375000432e-04,2.648848158565747513e-02,5.684785040739916973e-01,7.008611227705791036e-01
-2.939350987357499875e-02,-5.439677343660000164e-02,-2.076937352947499840e-03,1.440752357706906739e-01,1.006175055235208893e+00,1.033102990340543093e+00
-2.813547769534999882e-02,-5.264950923552499940e-02,-2.457009275442499988e-03,3.702102125130401489e-01,6.501946301330052691e-01,6.521358785195195962e-01
-3.022303706582499944e-02,-5.394659222252499997e-02,-4.245080729425000036e-04,1.813802302363395902e-02,2.216223673070312206e-01,1.561020986408345301e+00
-2.533533102484999966e-02,-5.189682476955000123e-02,7.042272081124999758e-04,8.800933467014492029e-02,6.551479057938921491e-01,7.108614105414641227e-01
-2.760477489269999932e-02,-5.488160039909999871e-02,-1.850216018647500007e-03,1.334371139364616266e-01,1.635625258645570401e+00,9.055755707516711661e-01
-2.650130030134999898e-02,-5.612497241525000319e-02,2.814047669249999923e-05,1.654842922079527989e-01,7.897313294613964030e-02,1.218184727968970815e+00
-2.549277502845000154e-02,-5.725286077382499977e-02,-8.634618646149999762e-04,1.171824885288107881e-01,1.470415921624045885e-01,8.042417498472720361e-01
-2.116554291614999861e-02,-5.690742083902500248e-02,-7.398351258099999982e-04,1.307001904902682643e-01,4.815830735987341460e-01,4.253176156812685793e-01
-2.298069645957500143e-02,-5.646245147170000228e-02,-1.331699952609999987e-03,1.787918885252423595e-01,5.128258626579608181e-01,5.990644512908296360e-01
-2.398922173247499887e-02,-5.533456311312499876e-02,-4.400976113025000186e-04,1.246305188609402315e-01,1.871145875841397632e-01,6.674969589060145703e-01
-2.591129961252500169e-02,-5.929447841667499774e-02,2.612791132100000259e-04,1.499769021718936612e-01,7.991172206374531628e-01,5.417311947928923344e-01
-2.613877498707500163e-02,-6.124257365735000236e-02,-3.613357350000000103e-03,1.791492439073014975e-01,7.776306552506079273e-01,1.365685951860307057e+00
-2.758931813067500016e-02,-5.935603947982499851e-02,-2.025192481330000040e-03,1.136017820534557521e-01,1.027246337005248478e+00,3.320818356461537224e+00
-3.061305218457499935e-02,-6.061388943965000109e-02,-2.053268897780000102e-03,5.741001942454525275e-02,2.151529030111305918e+00,1.355235807257125225e-01
-2.916250904097500082e-02,-6.250042361717500494e-02,-3.641433766450000165e-03,1.500746627466065242e-01,1.037959472593991883e+01,1.788007248937467097e-01
-2.983110529492500121e-02,-6.572346394495000299e-02,-1.697855152439999927e-03,1.404222800321852926e-01,9.180435524369422451e-01,3.145864053108919922e-01
-3.883087213184999859e-02,-6.679230544195000063e-02,5.599857438079999979e-03,7.900407539034244586e-02,1.139235020597156034e-01,1.064459404146658877e-01
-3.846727422872499996e-02,-7.194682811917499365e-02,1.166893955193499914e-02,1.478330046886977035e-02,2.850999953601344727e-01,2.578948987570028883e-01
-3.888916406109999696e-02,-6.641357656832500012e-02,7.828874390952500831e-03,1.261550424850065022e-01,3.834236458898210298e-01,4.777492057452385754e-02
-3.712462142944999988e-02,-6.898174425822499456e-02,4.440827273507500124e-03,1.121445018909330016e-01,3.414551480042815612e-01,4.537126667596354940e-02
-3.929177427944999940e-02,-6.876481391284999800e-02,1.189725602478500059e-02,5.557674814888846626e-01,5.301401246953953983e-01,7.345599216008573407e-02
-4.036132407027499813e-02,-6.883776274687500307e-02,1.058231751274000057e-02,3.923484942957688321e-02,7.514624087686686549e-01,2.386694830689108787e-02
-3.942392436009999751e-02,-7.085086243209999524e-02,1.164249186187699993e-02,6.902239114857136593e-02,8.224158964011920592e-01,1.797999941334574858e-01
-3.586309561010000285e-02,-7.133450540442499987e-02,6.552816283495000414e-03,5.593870600878487753e-01,9.830269997933409609e-01,1.834288878369070841e-01
-3.991586139577499998e-02,-7.065471445797499861e-02,8.532712234444999461e-03,3.160978587779512128e-01,5.801396741922750788e-01,1.628375297465526061e-01
-3.978371131512500186e-02,-6.856866593872500137e-02,8.787476397352500523e-03,2.621587866714013004e-01,1.498407857889981543e+00,1.062452699356425043e-02
-4.049347415092500319e-02,-7.092381126612500031e-02,1.032755334983199991e-02,1.426227175372891398e-01,9.163378596769540252e-01,1.633167056890749147e-01
-3.804483299882500252e-02,-7.220056009357500582e-02,8.740665827937499702e-03,6.044334554354817701e-01,4.264174347532974363e-02,2.858064159704586937e-01
-3.766579562260000125e-02,-7.356562258880000593e-02,1.056195463338199976e-02,2.257643715612638047e-01,4.903382183012260920e-01,2.767758728078780206e-01
-3.549435661985000240e-02,-6.727591117017500677e-02,4.021442381872499840e-03,2.789938645149827798e-02,1.996649457881991552e-01,1.682170770394592063e-01
-3.697852148684999812e-02,-6.398774101029999772e-02,2.122370890295000208e-03,2.371207209458250365e-01,4.138241086561632587e-01,6.649271190535439857e-02
-3.720060732225000111e-02,-6.508647235389999897e-02,5.180472546444999694e-03,1.912209529367007166e-01,3.363023889099619801e+00,3.995557301199794548e-02
-3.527227078444999941e-02,-6.617717982657500553e-02,9.633407257225000278e-04,6.766305534234753893e-02,2.554995720015930671e-01,1.325436915125970394e-01
-3.149288290450000249e-02,-6.189869154182500027e-02,8.268372835700000265e-04,3.512391397697536832e-02,5.843094998926914863e-02,3.198404653626241850e-02
-3.181448488602500041e-02,-6.500111755627499543e-02,9.933846369600000861e-04,7.437925618870502853e-02,1.470485855507252526e-01,3.291383253086996863e-01
-3.424757264060000056e-02,-6.048667483885000057e-02,9.209996712499999563e-04,2.680378021860579246e-02,1.187417635041330799e+00,2.447562267655404439e-02
-3.627542532452499718e-02,-6.139966203702500180e-02,2.246577189212499871e-03,3.515828189637423742e-03,5.980492596800538463e-01,3.461455612476533033e-03
-2.031419162810000137e-02,-5.802659625932499871e-02,2.634654913700000263e-04,1.208936699218568361e-01,4.619070717006688032e-01,3.952028607782026581e-01
-1.852719965160000079e-02,-5.850623633040000215e-02,-1.512450021945000106e-03,2.557657639653067583e-01,3.303423782626074279e-01,3.072455493961677164e-01
-1.624618281922500171e-02,-5.841857891294999910e-02,-1.199506193170000101e-03,2.266123549086427047e-01,4.093756486561536678e-01,2.444921689900004247e-01
-4.120528965635000124e-02,-5.689600948129999725e-02,8.514339684587500512e-03,6.144942272710466474e-02,1.787387932952271830e-01,2.648582112203300490e-02
-4.023445801177499836e-02,-5.702525435922500135e-02,6.458095522165000109e-03,5.040655392294526860e-02,8.984172645776175581e-02,1.495969218234164538e-02
-3.909358381380000080e-02,-5.891551109749999793e-02,6.123827664705000333e-03,1.021189883835254969e-01,1.478566935915295345e-02,2.410091033356868105e-03
-3.962801742597499982e-02,-5.468445357614999669e-02,5.975727358754999788e-03,3.175837693548601293e-02,7.082675788403398898e-02,1.831328624926973139e-02
-3.681805922747499737e-02,-5.957748692012500291e-02,5.175226741350000270e-03,6.471847639289841914e-02,1.902278021866057323e-01,1.501652724698596467e-02
-3.479020654355000075e-02,-5.866449972195000168e-02,3.849649223387500031e-03,4.808777301309551111e-02,2.249681277539808677e-01,6.085775612872963702e-02
-4.059884907055000269e-02,-5.455520869822499952e-02,8.031971521177499324e-03,6.670441676812199905e-02,2.639679925026565677e-01,4.131843467227176020e-02
-3.091463851587500020e-02,-4.843583185782499717e-02,1.737451539042499972e-03,1.183182274584059501e-01,7.372450348988169866e-01,8.547659024822205076e-01
-2.910383396805000036e-02,-4.654205824262500069e-02,2.109870883660000009e-03,5.080694872782512972e-01,1.077646756305516096e+00,3.505601519655499737e-02
-2.837686924209999878e-02,-4.676428742060000088e-02,3.108766136564999980e-03,9.958946841846294529e-01,5.636042663279237086e-01,1.676621962215494976e+00
-2.813051212920000127e-02,-4.949300729982499675e-02,1.777741638010000083e-03,5.054585121214373589e-02,5.666617555581011656e-01,4.690516210111340123e-01
-2.831732200597500068e-02,-4.714756466455000128e-02,1.171671700792499982e-03,1.739854711327965431e+00,1.179090803645491015e+00,2.457603319926459084e-01
-2.906278639592500129e-02,-4.843479529070000150e-02,1.035004139762499926e-03,9.631924046579940502e-01,6.970358310433725224e-01,7.029101905021359897e-01
-3.070202304405000165e-02,-4.706709436112500172e-02,2.282790175054999829e-03,1.198524052336341850e+00,8.303932216899262420e-01,4.131898839551317870e-01
-2.717395642867500086e-02,-4.848853907007499853e-02,2.326576418959999844e-03,7.536439935680934177e-01,6.323882795946254021e-01,2.416696776291796245e-01
-2.759035728002499910e-02,-4.736979384252500147e-02,2.170566953697499954e-03,2.137224058090687051e-01,4.243082437895107639e-01,3.438205504253221689e-01
-2.964424846070000050e-02,-5.388978596687499928e-02,1.884943071137500006e-03,3.352755041069398478e-01,2.824187792640537320e-01,1.241503742125853460e+00
-2.886818382367499838e-02,-5.063381490797499995e-02,3.255265917340000210e-03,1.092301358389891508e+00,5.218620485046577828e-01,1.213757446070121288e-01
-2.839037221242500172e-02,-5.184557196157500020e-02,2.461133216015000055e-03,1.540550095521973639e-01,4.329471099242044319e-01,6.425553310447684741e-01
-3.088277375102500139e-02,-5.004010579892499699e-02,3.272175743472500141e-03,4.743704540275320292e-02,4.777927233173053789e-01,2.435197876898277936e-01
-1.980049744447499871e-02,-5.709384735642499681e-02,1.656881004822500060e-03,2.074726697239079343e+01,3.701524769366553169e-01,4.552629003054199930e-01
-2.109986865789999916e-02,-5.322467847009999808e-02,5.467363839575000491e-04,3.555100340144073390e-01,4.810785907643279069e-01,7.903174342903070970e-01
-1.895400960202500013e-02,-5.204217006124999684e-02,1.395195210637499962e-03,8.752477324801439806e+00,1.223801125452272487e+00,4.438373530986089444e-01
-1.978398716647499986e-02,-5.323577222497499761e-02,3.341325832900000187e-04,5.317650112903263837e-01,7.341686483505329708e-01,7.758069267718378237e-01
-1.801108871182499974e-02,-5.297482665895000137e-02,2.122980899132499797e-03,1.652623893989078052e+00,7.806120595332882717e-01,9.896065372601624277e-02
-2.273965874302499857e-02,-5.397423452997499732e-02,6.417301338925000299e-04,4.468164620177484392e-01,4.477658663808627981e-01,6.553347358162301406e-01
-1.797457817957499870e-02,-5.444728863695000309e-02,1.407468227860000009e-03,5.790677963347026225e-01,5.466602575857296697e-01,4.483223578235567830e-01
-1.816951657680000026e-02,-5.634032467122500332e-02,1.880278673474999928e-03,2.775605626720256125e-01,5.409656054121739777e-01,2.455745966250919288e-01
-1.911849326895000145e-02,-5.459257739650000274e-02,2.063921372924999991e-04,2.663050541626779122e-01,5.268759806637314247e-01,5.442099828968014474e-01
-2.026989109344999943e-02,-5.203107630637499731e-02,1.607799011304999939e-03,2.266710505338156878e+00,1.023047914952717186e+00,3.795206053247259792e-01
