# x,y,z,J_x_err,J_y_err,J_z_err
2.820675536791622529e-02,4.113990104676991388e-02,1.077099198158948043e-02,9.193776670374921032e-11,5.765552128089108804e-11,1.766874531769139863e-10
2.562063541642281561e-02,4.049529106498819808e-02,1.009847491951573056e-02,9.629344578446538312e-11,1.062125419757199174e-10,7.773739783065082948e-10
2.751090523593884701e-02,3.985176548155665299e-02,1.185134333980210862e-02,4.327548830512637555e-11,8.202031587410766646e-11,2.321141438304885151e-10
2.567410079222180730e-02,4.173884446986328434e-02,9.474723578763971643e-03,1.099003370044280890e-10,5.589429276915381793e-11,5.961555263868264398e-11
2.667300240363884231e-02,3.911456430346273855e-02,1.127954718829310074e-02,5.344188419984596394e-11,1.030528046958696957e-10,1.987683974946769357e-10
2.711701211708599304e-02,4.080922232060643640e-02,1.140952058264117080e-02,5.136596273206800078e-11,6.148513444455101224e-11,1.752922928242601234e-10
2.860064848676908272e-02,4.018244420772013048e-02,1.121281473875042171e-02,8.862914142610479639e-11,5.636884644909253081e-11,3.707082365772724906e-10
2.447571689247216020e-02,3.972210544571153773e-02,9.658247893617003324e-03,8.961979422837893887e-11,1.173701923667695687e-10,1.299990406749206189e-09
2.841453981297870773e-02,4.162969290017611013e-02,7.270813683091658861e-03,7.494775389596752948e-11,2.531430798502531012e-11,1.806461285010055953e-10
2.893843851185768853e-02,4.191316238500682190e-02,8.268970923239740353e-03,7.729857387787836123e-11,3.060838689633763928e-11,3.398255935818888872e-11
2.804346860123676372e-02,4.188590336916490908e-02,9.246512796155537464e-03,8.686408825408416943e-11,5.648663611591313613e-11,7.479805137122382996e-11
2.480929987036448181e-02,3.861302495772586663e-02,8.075366717222110316e-03,9.548571734124488378e-11,9.567759695244652563e-11,1.914778858495962326e-11
2.509891994323069225e-02,3.849561704270721557e-02,9.276015782285382608e-03,9.585368751742334130e-11,1.133131160745113664e-10,3.218109108219496969e-10
3.116019314099700843e-02,4.423706182320916863e-02,7.110857536193718707e-03,7.438093570646837130e-11,4.794286908930700709e-11,6.958766053535017903e-10
3.143527939880052385e-02,4.382208250490785689e-02,9.086181582447347763e-03,7.971773272087251677e-11,6.343586312280935922e-11,2.227662232359528634e-11
3.105034109710704676e-02,4.338070816734505841e-02,8.226941469223552142e-03,7.675741922559542207e-11,6.203633325242800242e-11,1.879597720968049346e-10
3.177452892399090789e-02,4.353399587028102674e-02,6.298882865832099165e-03,5.141957402212199054e-11,5.211487797899092898e-12,3.965675346127664976e-11
3.112068497078273460e-02,4.315435802284280781e-02,5.274284405418888308e-03,4.373176189344514268e-11,6.654416133303430454e-12,5.499360665075622569e-11
3.074426041105682295e-02,4.291883058974306497e-02,1.120293961943890672e-02,7.254762363253980771e-11,6.465496590294852888e-11,2.570870318909496005e-11
2.985657092699291887e-02,4.219702112294777818e-02,1.191901512526129941e-02,6.923347932622818304e-11,5.087516280855826495e-11,7.268452530043554895e-11
3.219396580891365628e-02,4.240742612635952508e-02,1.060709779999707315e-02,8.395607738725819139e-11,7.904302730179843803e-11,1.409059216766285700e-10
3.245516751587899235e-02,4.289934214098008874e-02,9.493018235713749503e-03,8.463794299260646546e-11,8.148208181609995175e-11,3.027901689272494872e-11
2.957367970823252673e-02,4.011946404527944737e-02,1.213216985520893486e-02,7.721554649128541040e-11,4.303078343666547100e-11,2.471974161425655523e-10
3.046672167658556057e-02,4.101301143547248645e-02,1.203700031686369409e-02,8.400622781454116584e-11,3.086980347178781492e-11,8.902035223577920272e-11
2.731747227773672487e-02,3.807473031694449950e-02,1.077599148858741571e-02,3.272036707088059913e-11,3.203369774745929316e-12,1.245322856398960678e-10
2.653879569795162402e-02,3.777441259805627838e-02,9.711662510083197281e-03,3.768991452516872171e-11,1.097371712023141501e-11,7.905335205300283583e-11
3.101436011818431079e-02,4.058822927592865143e-02,1.073977995737843832e-02,1.011392445702935751e-10,3.405169700907789230e-11,2.424060592946339012e-10
3.101977694102193983e-02,4.186121042342374338e-02,8.109833114115892402e-03,8.900219581266666575e-11,6.305660946670268208e-11,7.525629574619587664e-12
2.964936372013590379e-02,4.074237790306798473e-02,8.496229749188427549e-03,8.227305603136627254e-11,6.038291655748088674e-11,1.961307282823907038e-10
2.912546502125691952e-02,4.045890841823727296e-02,7.498072509040346056e-03,7.608307539610001986e-11,6.708079382395808640e-11,1.059555067080309375e-10
3.211511647341384890e-02,4.175275051464095999e-02,8.911873382050884695e-03,8.044276890235959845e-11,5.435183795051739622e-11,5.809473898135156078e-11
3.185391476644850589e-02,4.126083450002039632e-02,1.002595294633420835e-02,8.453163490590402884e-11,7.232114737651649627e-11,6.839624358199891554e-11
2.870942596727114188e-02,3.773157881754159171e-02,1.063988647939043131e-02,1.081407715104137357e-10,6.827682918209622568e-12,3.474026238905451605e-10
2.915469934400349503e-02,3.910209153022330131e-02,1.050491357804442943e-02,8.699451042048792696e-11,5.386727630208031254e-11,3.784548217582212340e-10
2.970066339499989952e-02,3.938159009633865337e-02,9.363644207528623586e-03,8.061572900074607660e-11,5.936941100950236667e-11,2.984134226061601029e-10
3.012773056546694250e-02,3.903911136778261820e-02,1.142426869450294258e-02,7.689759688669241488e-11,5.010096743557501184e-11,3.442296118986654819e-10
3.067369461646334700e-02,3.931860993389797720e-02,1.028299932398713847e-02,8.383742581830275252e-11,5.842090648822577557e-11,1.891063082514362764e-10
2.595912708983245248e-02,3.801059689014718579e-02,7.283945793565978558e-03,4.742486312205520281e-11,5.308846319146324968e-11,7.246691248202523821e-10
2.656024245938834807e-02,3.886102461200860447e-02,6.768741575314264104e-03,6.006599337295974987e-11,3.321884457489484352e-11,4.604471090425384888e-10
2.626783810472710715e-02,3.886369644236918608e-02,5.422573865097903879e-03,5.448957376179845691e-11,2.965011809555837231e-11,3.223695009614040985e-10
2.969788066970126955e-02,3.812263884625269328e-02,8.488327795996616215e-03,7.596553997405272172e-11,3.364379861927908731e-11,4.444017954300596731e-11
2.803299451850805452e-02,3.835116538714260920e-02,6.928543434777235596e-03,9.422843230181697685e-11,3.394728851045814625e-11,3.271089717190145231e-10
2.896794299283999424e-02,3.904882080106351905e-02,7.460744770977226561e-03,8.368110470336403695e-11,4.303093824535096325e-11,1.948359383350778804e-10
2.832723427024686630e-02,3.912978853727958062e-02,4.169536032652466397e-03,1.187191311994034419e-10,5.792052713505243370e-11,2.577496185415615780e-11
2.843633172330504305e-02,3.771771831179664830e-02,5.586812985182453006e-03,1.163451698892705864e-10,3.056763684748857807e-11,4.506836865624151007e-10
2.758420305972499390e-02,3.841239278889714559e-02,4.874485175549919669e-03,1.261601293247873467e-10,4.030205775947313041e-11,1.921372500043390767e-10
3.261472363016568177e-02,4.131089144311916872e-02,4.587596832768612090e-03,5.261087062681059731e-12,9.330197414669417762e-13,6.462698941935262310e-10
3.256324663533589903e-02,4.222081615905580454e-02,6.483718761508912645e-03,5.715578966558171485e-11,1.983849665237219811e-11,7.156272216328999330e-11
3.393103040958920374e-02,4.204551203861825459e-02,6.651450227768054141e-03,8.330845388983414125e-11,1.369922132037495029e-12,1.282703172565625350e-10
3.190940268212773268e-02,4.184117831161758561e-02,5.459120301095702656e-03,4.802931240434854505e-11,4.523042946088838767e-11,1.617584509061143896e-10
3.191834669625689958e-02,4.140438436806264527e-02,7.178585076762872448e-03,5.037198008132418639e-11,3.772670759891665950e-11,5.628231406311148754e-10
2.955184562203280393e-02,3.886545444323849519e-02,4.499952754869014290e-03,6.390612080700164322e-11,4.110148103816233384e-11,4.202488221668574011e-10
3.143457614360936625e-02,4.075021657528640762e-02,5.456652531309624972e-03,4.778343907270038385e-11,3.797051111004696820e-11,2.130642648590229737e-10
2.954135359819761580e-02,3.814084378037954637e-02,5.421680236342405618e-03,6.230303162768815147e-11,6.628404848218462059e-11,9.185080184374712911e-11
3.124903663494891376e-02,4.014241517492209144e-02,3.719333207330156529e-03,1.692187307862663549e-11,4.044895082142216364e-11,4.647827328667007400e-10
3.005767201838161623e-02,4.019724615455676914e-02,6.482321521040534593e-03,8.429246238268137146e-11,6.677321605749823013e-11,9.786164169494807154e-11
3.148014047249555331e-02,4.002388958402637587e-02,6.549230723835596998e-03,3.795136984479558920e-11,6.094408616945210214e-11,7.793314700239220317e-11
3.213989709164730840e-02,4.021992970678800461e-02,4.585129062982534406e-03,8.190613488252019023e-12,1.521720271070169862e-11,6.405411445943110013e-10
3.001210768949542224e-02,4.092357314581679395e-02,5.389743328514563434e-03,8.426681378439350528e-11,5.613278598328609525e-11,1.297419080980609422e-10
2.986507768491368509e-02,4.023809619150199579e-02,4.430688108978051744e-03,6.379744618014165004e-11,7.371229740099494133e-11,3.772072343414076066e-10
2.990014998996469095e-02,3.878715853738301522e-02,6.444993782977415098e-03,7.971587839624733610e-11,4.754832292928444698e-11,3.176245578949548269e-10
3.269280298788873607e-02,3.897811890592765838e-02,4.382283982522187579e-03,6.961965257253078023e-11,1.180631557677661900e-10,5.251626463603372599e-10
3.180194253119034142e-02,3.890060437406174521e-02,3.516488126869809702e-03,8.254115399267106408e-12,7.758282494369050785e-11,6.127216238549547185e-11
3.078271245061365083e-02,3.807935919678034908e-02,3.642793308122823336e-03,2.934459188455672230e-11,8.275417915526474833e-12,6.947206110079423330e-11
2.962910853569032665e-02,3.690759874693394504e-02,1.140558648068893191e-02,1.049195538154637463e-10,4.344057842987653442e-12,6.040863978414783123e-10
3.048490609966868908e-02,3.764818269382891325e-02,1.194849218485326443e-02,7.645791955529648549e-11,4.723984071204539598e-11,6.809437480384849867e-10
2.912298869385011868e-02,3.698742813479587166e-02,8.554815885788559157e-03,1.034211375171746645e-10,4.842799690759730321e-12,6.175237336733227247e-11
2.734944499599922113e-02,3.695162090514953618e-02,9.052726391898892333e-03,2.076469183612550279e-11,7.726143214253705163e-12,1.753316333820643685e-10
2.818162780388250993e-02,3.694534323882795596e-02,7.433295350809306437e-03,1.179350387419889714e-10,3.609679970170063736e-12,2.150610672066678260e-10
2.705939646074626004e-02,3.707039728222179947e-02,7.825658740444944167e-03,1.666018270485393395e-11,2.209978353221213059e-12,4.138756404733508357e-10
2.868049804241639203e-02,3.687586667220012909e-02,9.565105198666568401e-03,1.078661475874521715e-10,1.286003920874115655e-11,1.030641830361894702e-10
3.427644111319785858e-02,4.124668220933808138e-02,7.533020687523398970e-03,7.189150347661844951e-11,3.718856624059995909e-11,1.484658683160170152e-09
3.304385197148278913e-02,4.072435554004483899e-02,9.652763676927640646e-03,7.251326239402835022e-11,2.412418668200857261e-11,1.555459599017080820e-10
3.411065208936595733e-02,4.076974732885814412e-02,1.063198749124798573e-02,8.906529675463690623e-11,5.499893988343560751e-11,2.145277792853786801e-10
3.462795019347310321e-02,4.174618472300418992e-02,8.428320319342524208e-03,5.778348474528458905e-11,5.910977580432811571e-11,1.709858226297698761e-10
3.295354459817288750e-02,4.071676904099929412e-02,7.643384480825190889e-03,6.253206782828513174e-11,4.358192759758792931e-11,7.028952164903619228e-10
3.330505367844813214e-02,4.121627155466540265e-02,8.538684112644315261e-03,6.587732200603900149e-11,4.691965023162888208e-11,1.395402861129496651e-10
3.472063717104388603e-02,4.113405693257488754e-02,5.976720712990692998e-03,1.859037776856180098e-11,4.071909065229099898e-11,1.121900358627881252e-09
3.405817434482853734e-02,4.077907418451402755e-02,4.937465778404461804e-03,6.842167573107016484e-12,1.307682002609871277e-11,4.928167319105991058e-10
3.506604787465254086e-02,4.033522710329471433e-02,6.858291172746038694e-03,2.862123334445188630e-11,1.958971631984160533e-11,1.538134751963586574e-09
3.168859492101543107e-02,3.743297201503145016e-02,1.129099489664202836e-02,9.418982851935912935e-11,4.283431430340563337e-11,8.651611243004028829e-10
3.300298974420124570e-02,3.911609495738822828e-02,8.195136295242520102e-03,5.884672326910042364e-11,3.091655554685635697e-11,4.322933997453803259e-10
3.153104594916031345e-02,3.826981976729661172e-02,1.020687799238375118e-02,1.044771707148548931e-10,6.905696666217351087e-11,2.566932320013193263e-10
3.265112446866955120e-02,3.963288891513847001e-02,9.612590750858148944e-03,6.939211544558839737e-11,7.668974945192251450e-11,3.780031207010976898e-10
3.293851156876443503e-02,3.958483089814059108e-02,1.164288244009539786e-02,8.901375713967394629e-11,3.338339783134835075e-11,3.165491415676815919e-10
3.187171145088127377e-02,3.953943910932727901e-02,1.066365862577505277e-02,1.243988712915184609e-10,4.327785191316680462e-11,3.279838369364937250e-10
3.218275250207422444e-02,3.882396305033722350e-02,7.311098065701097590e-03,5.328343310437491651e-11,7.810437491541135299e-11,3.853305688710310276e-10
3.371792458655271246e-02,3.967828070395178208e-02,1.059181456517849403e-02,6.741148371013341806e-11,7.530406902127161272e-11,1.641282968853567467e-10
3.509398618270288817e-02,3.906560370000946442e-02,1.001245994699081869e-02,6.918585153024887878e-11,9.720008532745261738e-11,1.628415301678246012e-10
3.574281008265794285e-02,4.064159170444131552e-02,8.963045265438174258e-03,6.900102569751451776e-11,6.481211886133164460e-11,1.727219383161830876e-10
3.548671368551613303e-02,4.015707032491583339e-02,1.005263287306031039e-02,7.449057373711468718e-11,6.595940115600611571e-11,9.521016597738378883e-11
3.264371200308782694e-02,3.741505309272631641e-02,1.187583824050757013e-02,1.208574326994784540e-10,4.183403392745153782e-11,2.613895493373447585e-10
3.355296314911587752e-02,3.829729263380478310e-02,1.177094515056963976e-02,1.026989907064672797e-10,6.363402361061402009e-11,2.446056473853376134e-10
2.947714185784017921e-02,3.550725929672987613e-02,9.885665907766783694e-03,1.194104810849755317e-10,5.825592057111004984e-11,1.719004320551052081e-10
3.020958280554645117e-02,3.580562225592153619e-02,1.090329472223311620e-02,1.220527516280782903e-10,6.861492206273344931e-11,3.641711161496048087e-10
3.151220751497576383e-02,3.612734480200188725e-02,1.069220048928373051e-02,9.628171458001711650e-11,7.946066339618472429e-11,3.906054624171159955e-10
3.637790681565662709e-02,4.013072320538019211e-02,7.055001921363369261e-03,6.811017073557148979e-11,3.020724155899165412e-12,1.433982293732768227e-09
3.670315994338677751e-02,3.993758529286068476e-02,8.264456382236379586e-03,5.268181768783078870e-11,1.517558694181576821e-11,7.107077610467012868e-10
3.584775573148928779e-02,3.845606656882787078e-02,1.074776308636783348e-02,5.220592933492569064e-11,3.831308853933410280e-11,5.070259327908334791e-10
3.508614571569055457e-02,3.778120530843437352e-02,1.145518041502975246e-02,4.062915285847338620e-11,4.508699891202624221e-11,3.701803635840181966e-11
3.160330796593815994e-02,3.592938227562809950e-02,9.596403935314237396e-03,1.094359577710065554e-10,7.813464730397205359e-11,3.345721025273865251e-10
3.087232467400781791e-02,3.748173682188623429e-02,6.871577959506326196e-03,9.510002357638705725e-11,6.858071373249076813e-11,6.333947080964385320e-10
3.070866368908285390e-02,3.710069624927125886e-02,8.158231243325625437e-03,1.413163711181489616e-10,5.029458873524347526e-11,4.941865966167555981e-11
3.037069121973667504e-02,3.528888080908409997e-02,9.179119942801612295e-03,1.425515576255842916e-10,5.899130682676071409e-11,9.213569274803363128e-11
3.156879774707844338e-02,3.731085733275586042e-02,8.957426323254247258e-03,9.673823571337201389e-11,5.699700353682198614e-11,3.388711440142095443e-10
3.173245873200340739e-02,3.769189790537083584e-02,7.670773039434947149e-03,3.729095429753272017e-11,7.645643917843524598e-11,5.207651895102088115e-10
