a_field_0,a_field_1,a_field_2,x_0,x_1,x_2
-1196959816542,353945980277.61,441183122481.64,0.01264569516957,-0.052691681969975,0.001166485410085
-1188457889992.9,328223665158.11,409792308322.88,0.01267041232436,-0.05228661503965,0.002343372242475
-1178790781295.4,350468044908.84,406881765207.7,0.012908493151602,-0.051010855531925,0.00200076376633
-1084698004293.8,419429803930.11,392244772368.84,0.014263250386913,-0.048248388645375,0.0005136605799375
-1089688807105.6,399065484429.57,394280971018.06,0.01447708018705,-0.049837512792325,0.0013755823607525
-1053714062388.8,336555046376.25,325038024553.42,0.01387557549831,-0.047237612143375,0.0010447408252525
-1116836310725.7,397786452746.65,433902140928.29,0.013946682167613,-0.05043022353,0.0026250405698925
-1140867651068.3,460342313432.34,336213319537.39,0.016224903171543,-0.050987856221575,-0.0012685505236661
-1206753400368.9,440304207891.95,387596618539.72,0.01497642444803,-0.051655572773375,-0.0007759714398911
-1210921472870.8,445611981188.86,428690194308.18,0.01506242992916,-0.051895373393175,0.0004482487258489
-1036915787241,440652991897.61,393488164600.86,0.01554950406855,-0.04784074080145,0.000588626560315
-1008748003159.6,445325616035.1,349108824480.57,0.015928711524267,-0.047258927352075,-0.0010603421752225
-1005655082020.5,352942497169.22,322798705850.82,0.015161829179947,-0.04682996429945,0.00111970680563
-1011515597973.4,424255184732.17,348712912006.76,0.016019267141222,-0.045979118708475,-0.0016524632957725
-996038473117.1,452554796617.69,360351420181.77,0.0181134714865,-0.0452567952941,-0.000647073011625
-1050766558612.5,475861693503.04,357790946412.82,0.017166055296253,-0.04766661598345,-0.0016956010272475
-1107567024788.6,547865112280.5,322407781736.82,0.017543267668647,-0.04867371570745,-0.0012644472723475
-940088059856.16,435525290280.32,412211985042.15,0.019633738635267,-0.0453456598241,0.000223798106065
-1013209426430.7,540969481552.7,353904880619.06,0.01831214967927,-0.04697032153255,-0.0019211533942225
-1009412989688.7,534083935945.16,356771562315.4,0.018689362051665,-0.04797742125655,-0.0014899996393225
-1005987682587.7,426698541863.47,347841583288.79,0.017494312531093,-0.0460310463969,-0.0017480078685725
-942252685351.07,420518275647.67,327841212271.42,0.019674476914383,-0.045303154124475,0.0015010300407075
-597829332720.96,1226829565014.7,196558724654.93,0.045860226426255,-0.0486277987643,-0.01403460867245
-605317242510.52,1467874362522.1,159739766209.3,0.046081695297147,-0.053224260613225,-0.01663342766365
-536075568158.94,1404431853249.4,110805576826.76,0.045791669458377,-0.05115344977505,-0.015168116459225
-1010864682502.9,560456114257.74,372064182185.06,0.020104221021182,-0.046430774357025,0.0015822747515425
-950305289324.76,618551211629.33,371577550897.59,0.021181500475127,-0.04757385158645,-0.0014706826197425
-979273077185.36,549369766886.67,336656633855.39,0.0212567771253,-0.0464025790561,-0.0008102549795025
-1012439021545.9,559982922506.22,356809943791.68,0.020063482742067,-0.04647328005665,0.0003050428169
-1020328960151.4,540744031050.58,347033443163.26,0.01914602352563,-0.04799428528645,-0.000393714887265
-1061758535452.1,554221310203.23,372355276253.84,0.0201437735902,-0.0485988971822,-0.0011824640429425
-823665986291.21,638446126628.19,308407410894.89,0.02743304659338,-0.0416164687509,-0.00241155707855
-832289384177.98,616545823637.92,317245423024.65,0.02667267339825,-0.0428519247213,-0.002446013505025
-763984287369.27,640023264066.72,348303696981.07,0.028919327011127,-0.0413631852351,-0.00227157864715
-1014835664402.7,561724175781.77,323858263568.85,0.019194200398667,-0.04913067476075,1.9327923905e-05
-1066027639320.3,565123210520.93,366683848750.06,0.020191950463238,-0.0497352866565,-0.0007694212317725
-1095633912355.9,500436442316.29,379378986147.22,0.01782914615957,-0.0494543442388,-0.0003116901819525
-1101454895765.1,485535148134.88,381479614471.26,0.017620301115443,-0.05082684985715,-0.0005887539003711
-959433123634.01,544054195677.54,341745321185.15,0.022301122008147,-0.0463837760723,-0.0002006032669825
-913771971543.93,595213202461.47,321601734779.09,0.023196081974138,-0.045231221048225,-0.000690592343465
-964654315997.88,548465990039.08,390398939111.51,0.021756864236067,-0.046339960401325,0.00155930258451
-919510393421.41,597430421258.93,323974051667.54,0.024112480343742,-0.045316524682075,-0.00162052804513
-624960702352.95,638013045078.32,283514573733.35,0.034884198880713,-0.037374910901,-0.0016861811493725
-626685719338.24,628538692550.8,273220556431.26,0.035775468221475,-0.0347354067219,-0.0017186879858742
-559261543444.1,568191752486.91,260056396765.21,0.035076811398875,-0.03366283377545,-0.0014700195257492
-626220679083.67,629791124265.6,272599074321.25,0.03516736011918,-0.036347019738775,-0.0010700832032217
-1136099350877.2,250726815285.45,382806015593.07,0.009613749508415,-0.050583260275775,0.00456891169433
-1164540760591.5,258603419070.45,403452428575.81,0.011023919108612,-0.05088274256775,0.0043530852625775
-1090459586492.8,345417578259.37,381429130209.61,0.01306938458081,-0.04971872720755,0.0034147691432575
-1107853636981.9,332393354934.25,374072997495.07,0.011703061676073,-0.0498599967278,0.00350486850506
-7943682527988.4,88800581576893,-6879131241357.5,0.049468750227138,-0.0979283183006,-0.010687719683225
-8205874732400.9,68393829916173,11928602716654,0.049145427092585,-0.09696010668065,-0.01175712983735
-3434905700062.2,50312631299497,11707858625701,0.048407165583572,-0.09520255618395,-0.01087259569245
-18219244918353,62217775597620,14559561756012,0.050102139017725,-0.09602067313855,-0.0121368638626
1987004469915.4,49631009996918,7642462012379.3,0.04966872700812,-0.094836221257225,-0.012152433696175
-2208504401716.4,48842357290987,8860296777120.7,0.04871201508298,-0.095775654799325,-0.011772699670925
27521250263736,88800581576892,4049347326008.3,0.050684361362502,-0.09806962893845,-0.0106060312326
2.65625,93588055022820,8.31982421875,0.051333103716202,-0.0995502186877,-0.0118239184643
7305387702942.8,1.1021033024523e+14,17636756474374,0.051568245179082,-0.09896919156305,-0.0109721480962
-501302367104.73,965433547529.64,144117688517.27,0.046328137447702,-0.041301241060075,-0.01562348197845
-449211560783.3,807200727922.55,133051693813.23,0.047225752890058,-0.03582870104325,-0.0183177022001
-455563067169.76,874826086038.86,88706564730.705,0.04677456691399,-0.0374843775525,-0.01784682804595
-459953956761.29,772140670640.47,142608627247.74,0.045758207341002,-0.03462414989025,-0.016376119442525
-411804180706.81,770797224385.7,114073616454.73,0.046362498273477,-0.034147913155125,-0.017446427715925
-446210202261.39,790751861845.55,111132170894.89,0.04704944132903,-0.035006830695025,-0.0173924388138
-450233310666.35,746635298817.35,116022555645.35,0.045604002932003,-0.03349666668215,-0.01577467782215
-417815888934.51,694873180652.82,139821478146.76,0.046193048742502,-0.03150721705565,-0.016658763198875
-415270819591.72,700761867156.87,107273630967.36,0.046729877005232,-0.031011219288975,-0.01768535273375
-422783816990.68,718929697670.08,131003263082.02,0.047228306656713,-0.03194367656705,-0.0182522262133
-431546924585.42,760634779157.42,116932259019.73,0.0465241445178,-0.0325925942821,-0.01630573836425
-428267433806.27,752024265281.7,107958136265.29,0.047128435450275,-0.033013147036725,-0.01737604663765
-463213559473.76,779978468902.61,106248256751.57,0.047815378505827,-0.033872064576625,-0.017322057735525
-429444298541.25,677225310722.62,119431503268.74,0.046723522882185,-0.03140543475265,-0.0157272916826
-424120465432.85,762910314935.31,129830913464.64,0.047054618657482,-0.0324908119791,-0.015374266847975
-742785738595.07,4906350844238.5,170513453769.75,0.049593189022028,-0.075695567498025,-0.014775407899075
-173925900050.46,6173968280127.9,339036736700.54,0.05033452918181,-0.077572195036925,-0.014313606199
-455422308317.77,6458301816900.7,264572328900.64,0.049049951713487,-0.077052809647325,-0.0144662272073
-500664607633.81,6223836118342.6,951966257754.13,0.04916533350568,-0.078373806271425,-0.0123605294934
-190920185076.16,6217230841318.9,269396366069.72,0.050435391018938,-0.077991070690375,-0.013300074755175
-686028579066.21,3659788092845.3,-110350593540.61,0.048080524832985,-0.070059991985875,-0.01457100193165
-889321376209.83,3665509105941.6,13109640088.56,0.047241221362825,-0.071605042266725,-0.016027860821925
-739003262053.52,3822236290538.3,56987154159.271,0.04832458839297,-0.070965133018325,-0.01541553494375
-613047280481.71,4773865245057.2,-12544341987.634,0.048815728026345,-0.0745121759538,-0.01416361102975
-1109015803569.1,4168376501076,-47817251806.315,0.049139560968147,-0.071781201696575,-0.015258761399575
-575860720516.06,4736456390185.3,107862829405.34,0.048516608916522,-0.073316689218925,-0.01525507381105
-1109085907908.7,4819801451828.2,-44988104836.137,0.04743231093607,-0.07303482944095,-0.015869081113825
-1527515309836.1,4778091577464.4,207111427453.11,0.046488258427655,-0.0737994943351,-0.01532145294685
-508522624779.03,4840730600104.7,81270445687.818,0.04974085498815,-0.073460181980575,-0.013615387711375
-19120564850.596,4170198232582.9,347429355024.66,0.050836971365455,-0.07172966605815,-0.014772378814775
-686666902663.49,4170190718499.5,712908853870.98,0.049744518423467,-0.071776943611225,-0.01416491607815
-525777397127.32,3660479793110.7,178295907228.99,0.049196741368035,-0.070437785186875,-0.013863998905175
11984323086.409,11508196376505,2450635987291.3,0.05035121917297,-0.084923193637,-0.011888570364475
133046543467.81,9923379073291.1,1740905697003.2,0.050661034678003,-0.083259783125225,-0.011350412299525
319155351931.27,10253763562167,1268319959630.5,0.05035121917297,-0.084019573647425,-0.010638570364475
1218328938046.9,10565356319439,1646018818250.5,0.052805219660013,-0.08355157165905,-0.01250087131535
1548593114393.6,10909089862058,1739610917474.4,0.051713373289013,-0.084160061431925,-0.01310945286465
-118289804928.13,10909099865770,2699214732411.9,0.050661034678003,-0.0841634031148,-0.012600412299525
12621672275677,53047488139687,32551190722825,0.05127466081105,-0.096781292022025,-0.0107541934219
23537847179107,57334014028033,7671322977458.2,0.051535364998542,-0.0951638042054,-0.012372865658325
5464205380994,60459861869250,23484718231924,0.051015761600825,-0.095700547842075,-0.011215615897775
1787231209171.8,17767108169302,2143089645591.5,0.05281549296672,-0.08678373912965,-0.0141205226701
1819673451335.3,12002815740280,-612802153575.62,0.053122221546438,-0.0855151628799,-0.0141231787725
687919846290.61,12658550480495,1728205254755.8,0.052495871577903,-0.085208321437825,-0.013039868734575
4239570181999,15487567282626,1686208430709.8,0.05406549296672,-0.087677011032175,-0.0141205226701
2186896326087.9,12292483744493,-378609203310.71,0.054214067917437,-0.084906673107025,-0.0135145972232
62048832955.943,12289534340992,1575661583763.6,0.053587717948902,-0.08459983166495,-0.012431287185275
3602273532022.7,17204990884515,-199727848197.18,0.053907952912063,-0.088856516472425,-0.0135130432319
4469767143790.6,30855181398485,9963551735059.5,0.052360964701595,-0.0917691411521,-0.01335955502905
3373139792216.1,32032972667361,11276471235018,0.049704163123932,-0.09228638843365,-0.0117528605114
9801159006774.9,48868306412873,10347780668979,0.050866021634285,-0.094351203905175,-0.010729682030875
1873882829348.1,48868306412884,6589136924923.9,0.049992050142673,-0.094005307627975,-0.01108302354205
-4503013542046.9,48868306412870,10196183533699,0.049088155322975,-0.09412576869725,-0.010670809876125
1476543409209.2,33119688295188,11991960665688,0.048464952071488,-0.09262611335675,-0.010837242754375
448397166807.48,32288991518963,12846653549809,0.048805237686707,-0.09154894177315,-0.011337773548075
998837249916.51,17782979725993,3567522023132.6,0.05218829897382,-0.08737144919235,-0.013036727173925
1234153630004.9,13539221246978,1158580073355.8,0.052338769832488,-0.0861744378569,-0.012225152270875
-1000154301609.5,13542026948745,2444034392926.6,0.051246456038565,-0.0858859683732,-0.0115828944659
1274618312793.7,17901521314227,3472555786895.8,0.050808098161157,-0.0880627483881,-0.0130643063383
2241544970400,16997991963596,2432816703775.6,0.05033491898836,-0.087175556304175,-0.012086041473175
1491332933944.7,17203491820479,3692612778065,0.053280758919163,-0.088543919458175,-0.012429247735725
1216685473759.9,30697316588002,10569488192306,0.050617258546795,-0.091766282886,-0.011421390973975
-2325332760593.4,35613838729799,7728799704475.7,0.051495445014082,-0.0930964277885,-0.010899716193925
4147671888703.3,20776701635316,1872289936729.4,0.052817868505038,-0.089699361731575,-0.0119570240938
553132661334.88,20746013497810,2546034747245.1,0.051437521540955,-0.089502602780225,-0.01198434050135
2063422071964.7,31085999679207,9376386207580.9,0.051090437719592,-0.09085434972075,-0.0123996558391
5114648613481,30008032581070,8044016676017,0.052470784683675,-0.0910511086721,-0.01237233943155
-761723467625.38,17166625311544,5453862248247.1,0.048476669662738,-0.088985217883375,-0.010996470737525
2400512531399.3,25048530323658,3150998610007.8,0.050341536361058,-0.0907293663168,-0.0108398711324
-2438341298017.2,15694545846269,6350716591377.6,0.049099872914225,-0.0877861853501,-0.010830037859275
1600136739533.1,15694545846270,4615032453773.5,0.05033491898836,-0.088071061563775,-0.010836041473175
-4755610147350.7,25048530323658,6226604941093.7,0.049088909729772,-0.090484487092975,-0.0108362698476
-824951710678.1,20724215980972,5055052188045.8,0.050964342368158,-0.089514973320875,-0.011006075636225
11.91015625,1.0241845410849e+14,7.44921875,0.053487043826095,-0.0992827639178,-0.0131654830758
4144110568173.5,90273554201360,14162543268975,0.053051144787337,-0.09856461078715,-0.014214497267725
5043329831075.5,1.0741887866144e+14,21018022132288,0.052621925255515,-0.09825195548085,-0.0115496465746
10141833411479,86353755652114,9821275661864.3,0.051950884753877,-0.09811482947485,-0.013450431134625
4656670983546.9,99992012509402,-4492567391671.1,0.052386783792635,-0.0988329826055,-0.0124014169427
18309340950476,56716276233373,3882872526508.9,0.052171008218512,-0.096678523213575,-0.013635813161375
21690212826335,51970406423740,23396963700225,0.052328340887482,-0.096963618564425,-0.0113316919003
17793251747097,60030709165069,8469220450652.4,0.052313322889237,-0.0961083394278,-0.01236884429515
2651139611988.8,25695117199082,-3235502400914.9,0.054050237400388,-0.090655749302825,-0.015362650847275
10464350394830,35038052999380,-490043591372.61,0.053927490524023,-0.0933508248278,-0.01616957594025
11409370013605,32777476697316,-1927308561829.8,0.053319840798105,-0.091920364272425,-0.015269900607825
5225258341688.4,25695117199080,4123240670114.6,0.05406563911814,-0.090365683333175,-0.014120785426925
11507622697071,32709762115321,-1419552789164.5,0.053335242515858,-0.091630298302775,-0.014028035187475
6149913657123.2,28927776176807,8447249776295.9,0.053082333337167,-0.09222073418795,-0.01202289380135
8176364013485.4,43245105204426,6681586861371.3,0.052470352858292,-0.0940721526191,-0.01251575102635
5642093590851.6,50573983100061,7933819281337.1,0.053248310748987,-0.0950166878415,-0.012511729663175
14063625932384,28777585636680,3263703605995.7,0.05394679116935,-0.092799923818625,-0.013678589557275
6607827661330.1,35033859017376,744375852839.91,0.052580172840373,-0.0933541201391,-0.01152853542885
6334639343780.1,28973519028811,11490407211984,0.052972513355087,-0.09293876666795,-0.01301010939885
18787733673947,50377083210273,-7756675533185.9,0.053900891975917,-0.096522812539875,-0.016343925398975
9767755157954.9,50149097777871,3606201440326.8,0.05390801130044,-0.09540471768095,-0.013613567473875
15581253612815,58985667064481,-1679331122421.4,0.053298417074255,-0.095664635672025,-0.015700321013625
6568886386049.8,45021564633344,8047275697537.1,0.054104331224007,-0.094321339609225,-0.014286068995475
4634338361564.5,45021564633346,-7187049436393.4,0.054100432296433,-0.09458217464875,-0.0155351899581
14525637921044,56111375382940,6618220309599.1,0.053271268251973,-0.0962279974489,-0.014399879294475
5145983518244.1,91226079498561,13439127966908,0.054001664854255,-0.097664303710175,-0.014492629533925
14210342346363,91226079498560,-30585018407742,0.054070063077202,-0.09780341039895,-0.015715985201425
-401521947284.24,1732649176841.9,237022069089.37,0.050894850991608,-0.0566219170904,-0.0167037651619
-372729036821.94,1749009095448.6,-67073383804.181,0.050894850991608,-0.05663092738945,-0.0179537651619
-482767643824.84,1906613642359.6,44988130084.606,0.05124426619247,-0.05803863633465,-0.018501991751525
-539722648066.69,2026411767020.3,-79352684357.379,0.051758645454727,-0.058911596888775,-0.01791951143345
-416312171815.88,1668715254895.5,38196905698.9,0.05088544219847,-0.054928488952,-0.01912535524625
-524488315109.88,1873287217428.7,78167356310.836,0.051850448606195,-0.05730433835075,-0.018970171920225
-428720162579.16,1726325329314.2,-20341031684.487,0.051501033405332,-0.05589662940555,-0.0184219453306
-503179451194.72,1587656627780.9,59765891611.063,0.051495108705897,-0.053721750691925,-0.018966596168175
-252091431990.28,4244096133086.7,46277596565.127,0.05221204563277,-0.0736162925348,-0.016014067794525
-5059390115.7202,5252719052404.4,-122877481696.07,0.051897053686465,-0.0748469616321,-0.016018401927225
-43791424739.042,5493029274226.2,-339530889870.23,0.053219682662313,-0.07665194020195,-0.015787051056575
-221939527901.35,4370785462935.6,298696094770.65,0.0520901363119,-0.07295745947625,-0.014766685062325
-2421153957.0553,4358359957502.8,-235012664055.06,0.053304165263958,-0.073582874128125,-0.016622141492075
-301829749099.1,4995579260329.9,196689922612.41,0.053843658713718,-0.074952900110225,-0.016937693482475
-4483146213.4552,5251945630991.1,-123653125272.41,0.052982141476665,-0.075739393897675,-0.0166388314787
-71524079191.054,4287731255473.9,-256104524894.3,0.054133245979352,-0.0727680338616,-0.015920975914325
-67936316470.777,4728718401565.9,-70723889611.701,0.05137376597083,-0.074513334406375,-0.013291194384375
-46658932166.866,5087369298634.3,248802752585.25,0.052559952786855,-0.07524924031315,-0.014694470174775
-568217760795.34,6037963253830.6,593211247149.19,0.053220647253245,-0.076382344198725,-0.01453984300255
-262692781504.63,6042200536594.1,313386521882.68,0.051963818871482,-0.076837789149975,-0.013996008388225
-135019048624.37,5023504727665.6,338446133702.01,0.051303124405092,-0.0757046852644,-0.01415063556045
-267536057842.66,6134792960007,217682481655.45,0.05206468070861,-0.077256664803425,-0.0129824769444
-146218802055.81,4676889942970.5,13417854622.226,0.052630594352592,-0.074057889455125,-0.0138350289987
973347192276.44,9825722657573.4,-436604807202.63,0.053734590668375,-0.083324089609875,-0.01567332953325
1611729463169.3,10246205230508,1494235769735.5,0.054371754123515,-0.0837149187369,-0.014122339418225
1150293891838.1,7820424698956.7,685225444385.31,0.052843275975285,-0.08139379079265,-0.014623727090675
1236814845252.3,10631123868195,1585825436842.4,0.053431569628548,-0.08295810602415,-0.013584181353275
896725343909.19,9098550964491.1,251773561651.56,0.054034439951925,-0.082481453244925,-0.016572190069925
398267884790.34,10631123868212,120849063030,0.052964723257548,-0.0828892261733,-0.014505262902575
377721119055.96,10246205230509,-661628069075.06,0.054359590668375,-0.083994424059175,-0.01536082953325
1530702422190.7,8217902875415.8,-368100738516.99,0.053586009170007,-0.081114591333125,-0.016414155745275
1533585406759.7,8217077903672.5,-373259600672.75,0.053164712604195,-0.080461792317425,-0.0156337593967
859708833902.85,8132193518510.6,260691255894.7,0.05374021441854,-0.081842699148275,-0.01323880667535
882742830201.77,8027142504982.8,1040358630253.7,0.052386058752917,-0.0796356244983,-0.012996465958075
1125318954749.4,7812333506751.7,639435757836.3,0.053306828517793,-0.0805703120097,-0.013696773380275
-132073320121.63,5958337410301.1,286345650019.44,0.05316006163288,-0.0780083278508,-0.012911857848325
95584539528.609,5402101512995.8,-291448606330.36,0.054241314264315,-0.07710519628985,-0.01547382703495
297274712736.1,5402101512996.3,500689185290.84,0.054242278855248,-0.076835600286625,-0.014226618980925
228168104257.47,5963333547664.7,-43592863797.505,0.054080831397755,-0.07804270828525,-0.013612165270525
638042475303.41,7487524169971.1,825140213721.3,0.05424701301276,-0.079526510568525,-0.014234931445225
203817250085.01,6707966374590.7,336022525023.1,0.05404386296407,-0.07877010534845,-0.0167260976246
353588266005.6,6496644117898.9,189703791326.64,0.053622566398257,-0.07811730633275,-0.015945701276025
715571521186.53,7487524169968.6,-519721869795.27,0.054211009170007,-0.0799843116285,-0.016101655745275
400733822774.64,7487524169984.4,-106889091273.78,0.053789712604195,-0.0793315126128,-0.0153212593967
-241822139169.83,4350244133095.9,292070055847.39,0.053170061040485,-0.072692826523375,-0.01412936184305
-136870704643.05,4684254096218.6,19658612806.279,0.053710519081178,-0.07379325650225,-0.013197705779425
-325782015071.67,4287731255474.5,325554981340.45,0.05412105107675,-0.0725368193154,-0.0146755789975
-234956718410.67,-312607764684.39,91498664787.553,-0.052771289691375,0.00233447162923,0.014271712932227
-238058327699.91,-338306379513.53,88925867718.517,-0.05339877532505,-0.00059442892534,0.012611094064592
-230178890324.48,-320062524938.08,94566334526.085,-0.05339781748395,0.001636724830205,0.012672143957865
-220578495350.24,-320713135133.96,78667888337.572,-0.05364371218915,0.00251886556956,0.014933620301713
-227885566768.54,-323682697366.56,95977348573.493,-0.052651850394675,0.0004726533113575,0.0126760744291
-209807033094.16,-326051393465.51,87705312949.623,-0.054328262361975,0.0026810497114075,0.014097342961528
-228422602480.02,-315474148863.71,106431017685.81,-0.0534558398642,0.0024966557710775,0.013435435592043
-253170066171.74,-383222143893.94,95614657043.239,-0.052440465461775,-0.0060372031193,0.01849331608681
-252097632917.13,-408989169593.44,75294601123.027,-0.05289588871925,-0.0074306649236,0.018089043665683
-247985752555,-408989169603.37,96166139280.469,-0.05359294362565,-0.00737506656315,0.017071768699495
-258213192812.9,-369130460218.75,84106023190.154,-0.0525766633647,-0.004754533720475,0.01781535792107
-243916391590.18,-376229100171.58,76659638595.606,-0.05332684492425,-0.00400199967725,0.017963150421975
-237873012916.49,-342448585364.63,96125421437.168,-0.053942442574275,-0.0012639769255425,0.01372450761337
-238588574294.31,-343022231003.04,94899628429.585,-0.0535304337821,-0.0013730982463925,0.014769688757092
-232712393037.53,-364671091216.56,96585393477.312,-0.05386990635415,-0.0026007649472,0.013480998037672
-238153218424.48,-360130341733.17,90095328483.209,-0.053457897561975,-0.00270988626805,0.014526179181395
-246099748692.95,-362725125700.67,87788007541.303,-0.0527724389651,-0.004877014594825,0.015976211098778
-243228110173.32,-370151253404.5,99180344795.307,-0.053644779454675,-0.0046518480767,0.01494076525073
-233481487859.89,-376229100179.4,90664048464.418,-0.0539804065771,-0.0040809903334,0.017073271064222
-256803530852.25,-389253676856.25,98830640111.107,-0.05420563645815,-0.005878919115075,0.014601448450283
-253575989293.64,-387680970522.61,89095988161.41,-0.053791082021025,-0.006060595415,0.01658616176287
-257204181973.68,-389128133841.22,98139936151.224,-0.053333295968575,-0.0061040856332,0.01563689429833
-254218478266.58,-363710704338.59,109801880115.12,-0.05323022501755,-0.004833524376625,0.016925478563317
-237597738279.36,-370601078015.61,86709334847.956,-0.05419528460705,-0.003020200855475,0.016449013655708
-245101393636.43,-368189874347.42,98860422286.177,-0.054317443537075,-0.003547568380575,0.015265775306755
-202564885149.64,-250260298264.99,76178222007.233,-0.052517103662025,0.011662361820408,0.012870537762798
-193160101665.95,-53575941981.258,67296900265.547,-0.0233807911687,0.040538082865312,-0.011152339608425
-194591281773.28,-43979428651.039,66100487337.418,-0.01928000500745,0.042065522328917,-0.01074735140775
-194152481374.49,-64975277298.494,67720764236.18,-0.025737045099675,0.038413503908255,-0.01029298401875
-192310408038.82,-61581050934.312,70830221445.661,-0.0250248877276,0.039162560411508,-0.009673780878825
-191725321051.64,-61654119434.03,69718955823.432,-0.025642082815875,0.039263026047545,-0.008679515386825
-197437910136.98,-45759822561.739,65741252153.5,-0.020096881832125,0.041731327721538,-0.009076074687825
-197740195799.36,-44712675061.497,68888409352.278,-0.020396936294225,0.04128746403113,-0.01009486850835
-198291950566.79,-60256772851.585,69411628516.389,-0.0237731586502,0.03909572548285,-0.0094395680919
-195395731256.29,-50643834352.649,65727916336.481,-0.02277752775745,0.040016028033492,-0.010181595021775
-193912992520.07,-58063178698.887,68205385173.301,-0.02472721990365,0.04001502891643,-0.00712297167285
-198379141545.29,-60204687526.126,68665242316.668,-0.023633594156275,0.039009083879562,-0.00823607999005
-194170310046.13,-60994269909.16,66514837224.348,-0.024782140736825,0.039063549059995,-0.00777961710125
-196938747378.55,-46559301894.723,67103616831.099,-0.020156018150075,0.04098084193418,-0.00815227280585
-196174626661.14,-46532068117.133,67594277091.53,-0.018980594013175,0.041642188506492,-0.007593201105925
-196311002235.91,-55264972658.929,70866708408.97,-0.02249857410625,0.039766824836312,-0.00767544475565
-194684984738.21,-58464135725.268,68266044796.485,-0.023208626236525,0.040254214237335,-0.006961822883175
-203236130411.57,-122480861637.02,84399076721.73,-0.03714240453375,0.027339057307538,-0.0083047208095
-203192016894.73,-122474068554.33,84406459139.629,-0.03825687158555,0.026713842346268,-0.008486945313625
-206337081616.88,-136641338765.38,86299477857.174,-0.03886146863215,0.024020464563475,-0.007121377566925
-207672261005.3,-135545616935.89,90037333031.277,-0.0390155351096,0.024034772603113,-0.008373367703125
-202473735114.96,-126906759648.65,80809604412.463,-0.03852267302845,0.025311963994415,-0.009058495499375
-200958375233.29,-121833066380.02,79174330275.404,-0.0386513568722,0.027111434070637,-0.0072062223568
-206296751462.07,-130759144769.79,88627679869.748,-0.03876309183765,0.025695247679147,-0.00652578240635
-205815811428.27,-130714518401.41,88836929472.715,-0.037925883155425,0.026032552965403,-0.00572910012175
-203683508819.28,-122393657947.91,81378250497.235,-0.036919815969275,0.027261159079578,-0.0071190880002
-200361648646.02,-121747398229.7,79391636803.516,-0.037814148189975,0.027448739356893,-0.0064095400722
-194766984589.58,-104240961058.4,76620896657.775,-0.0373086731248,0.033541127075552,-0.0050861650211
-186102378237.88,-117066359052.92,78006337089.107,-0.038170338833275,0.032203430451503,-0.0029673500587
-184588150551.78,-107411427376.93,71284112540.772,-0.03782464338055,0.033629095053403,-0.003899626848825
-189511819562.56,-102081347386.8,77061015871.526,-0.035330774528125,0.03492596630238,-0.0040446766492
-189929311528.13,-103912272889.8,75629404546.054,-0.036206507018125,0.034284760944145,-0.005214883915825
-198017520281.4,-107563515628.53,79773478780.095,-0.035969673268325,0.030776156660655,-0.00832142208935
-198237098440.75,-97042929062.416,76657204646.516,-0.03356580971005,0.031690630788,-0.0092569556377
-199104444524.84,-97113383255.556,76451064568.377,-0.032419248197325,0.03250073447689,-0.008747208002625
-192811238275.95,-96081846129.374,71445356826.146,-0.0347586670696,0.031849624033858,-0.008431379529875
-197289009314.15,-110728326956.12,80111564021.911,-0.0354662622435,0.02945427450653,-0.008471198866925
-191173088668.06,-102107859754.73,76512144568.669,-0.03469159087105,0.032844298891337,-0.00646145161255
-197646414045.42,-110632407343.06,77607896463.566,-0.035254700040075,0.029409915736023,-0.007221561333625
-200818186970.99,-118268550847.01,84604009502,-0.036113561626775,0.028442082382088,-0.0065501272514
-190729709490.95,-96967546801.653,85119017420.863,-0.034547104866175,0.03180526526335,-0.007181741996575
-196135504932.95,-107789006169.84,74361968401.568,-0.03700476317645,0.031027197649542,-0.0062227752773
-198224904009.69,-107467174252.88,78386019601.676,-0.0357581110649,0.030731797890147,-0.00707178455605
-196403793632.76,-72720905642.391,70161033440.263,-0.0287684514869,0.037184215567548,-0.00883999291835
-196396530304.42,-72702224100.878,70176104000.47,-0.028945590333475,0.03595910951659,-0.0096728963538
-198593772297.95,-84273007553.08,74916406137.857,-0.029785182784625,0.03492055826856,-0.00897067367005
-190376153454.64,-70493270891.308,69359092894.212,-0.027607739180575,0.03863197705183,-0.008320999006825
-199278540241.47,-68022640490.359,70733300225.967,-0.026511985704375,0.03805477364633,-0.008653472138575
-184512691047.03,-69944484334.72,75043957934.014,-0.027792051783375,0.038049149840852,-0.009308755400925
-199784173556.56,-67033415162.996,73382178945.213,-0.026696298307175,0.037471946435352,-0.009641228532675
-197600122281.51,-68154998772.18,72516669896.757,-0.025292212928975,0.03821942884038,-0.007149818480175
-196094842099.59,-73329086911.712,73005920913.708,-0.028566366306975,0.037089151851185,-0.00759099115735
-198863541649.01,-68488694575.215,71736732200.87,-0.0263910306304,0.037364512970765,-0.00770155109595
-190146119855.01,-69927872353.065,67409242705.164,-0.0274867841066,0.037941716376265,-0.0073690779642
-196757778965.01,-77926038282.659,76173500143.883,-0.028532075377275,0.035812919024935,-0.00720116317285
-198799803027.14,-84170309813.714,73495061876.462,-0.02957375300835,0.034869431493268,-0.0077479422501
-199328947137.1,-97019390634.807,74995467044.286,-0.0321995028887,0.03245735169093,-0.007521312797925
