b_field_0,b_field_1,b_field_2,x_0,x_1,x_2
13605.990238135,-7067.001773621,-7033.6954376056,-0.0523425324186,-0.099423646667525,0.00840480149402
5599.7016024499,-2703.9154187998,-2706.1007109055,-0.052092942073075,-0.0988601384687,0.005337932299415
20684.139241151,-5200.928364485,-3249.6274212269,-0.052076129100325,-0.098404817189325,0.00774400202623
16529.156123644,-166.02572125688,-1726.9254968819,-0.0520538956351,-0.0978413089905,0.0066247222526475
17749.502690732,1281.6447840544,-3965.1644144111,-0.050803321109375,-0.099423646667525,0.0094250144958275
1784.5338001959,431.71064513365,285.97248667498,-0.07964977189125,-0.08448604005995,-0.04409473219605
2252.8067892899,397.5087230474,272.93637794282,-0.0815865337789,-0.0800388117445,-0.047906451604775
2869.3596452872,243.17055617829,226.55188115676,-0.0957572893875,-0.057661458274375,-0.057865101907275
3147.3933446543,172.85562903013,558.10308215484,-0.0916858535637,-0.052613264417925,-0.056245007154375
568.86852616575,37.488298489495,478.1286525414,-0.096052892952925,-0.029929491054925,-0.09244547848485
3141.375822426,190.66200311222,621.88163982387,-0.0920314678468,-0.048481449681075,-0.059025271017625
4182.9209254497,208.4943454713,525.76533176947,-0.08918682236975,-0.04452275948465,-0.05323988986405
3052.2482136989,56.109326342169,347.09506856437,-0.0961029036706,-0.04616345001555,-0.06268358214135
2107.115086017,210.99915500389,427.51241476235,-0.097701042970225,-0.045641698607575,-0.074569754757925
2334.9498230011,229.04043886071,175.27353848732,-0.093803946640825,-0.0441895328189,-0.0697051341335
1889.0851412709,151.39428665205,499.58222294146,-0.097701042970225,-0.039523765438825,-0.078311247032975
3971.7838458924,-56.262211581799,275.25699128273,-0.09325825819355,-0.042204759819125,-0.056898200987775
89.264181307655,204.30447425147,381.52773413287,-0.049914111597025,-0.095917558289825,-0.0958225731926
49.285602244255,170.47133219414,616.89085465553,-0.0604838733191,-0.089174703703725,-0.097263172226075
201.72100318537,265.8928024063,507.96210194804,-0.0556239169965,-0.093652795487225,-0.093085745418675
304.14351687626,65.916329903031,680.19034487215,-0.0537792001244,-0.088047843671525,-0.0901561375705
88.265005468785,-27.929652654367,874.36077937625,-0.058639156447,-0.083569751888025,-0.0943335643779
317.94909035682,409.97470422535,618.3552972012,-0.054798033021075,-0.0898655225791,-0.083044235628475
568.94558592795,475.36075991847,985.03011953813,-0.058571402400325,-0.085335996973925,-0.08174800688805
288.38940858646,116.68150997293,1086.4265768373,-0.079986195426,-0.060877768979025,-0.09712536130315
135.10278227829,152.94257183651,1245.542212649,-0.056453320268175,-0.077958099911675,-0.097070392151825
568.45840351086,60.438304950396,477.77296288704,-0.091722765934,-0.030023455003025,-0.09658040098875
804.063905644,221.47509360004,910.40791899056,-0.08712485187445,-0.03582565974475,-0.0937057622919
276.81954292354,58.507082487943,792.79106675185,-0.08691532217,-0.0408968980722,-0.09712536130315
393.97646665559,132.03421889071,1659.5801425735,-0.07857863592485,-0.04087276243785,-0.09712536130315
