electric_potential_0,x_0,x_1,x_2
0,0.035573291781005,-0.080698951469575,-0.01987643922195
0,0.03592140693762,-0.083091958650825,-0.0202730038226
0,0.038408112339257,-0.08372234230015,-0.0189952209338
0,0.0380596528279,-0.07979941043635,-0.017992832892025
0,0.040091286190445,-0.081097874145325,-0.01766718077875
0,0.03868118146608,-0.08810098477705,-0.020062930398025
0,0.039817309218985,-0.090629190976325,-0.018564654714175
0,0.0383343931045,-0.091790642482825,-0.019372157728775
0,0.037297375586258,-0.090061972380075,-0.020236929926575
0,0.037855750671135,-0.085525166277125,-0.0181050667959
0,0.04003536984818,-0.0887330108125,-0.0187960082556
0,0.037882049444318,-0.091635438828775,-0.0168977925385
0,0.03784054368351,-0.093331865288525,-0.015889037783225
0,0.039364965558802,-0.090473987322275,-0.0160902895239
0,0.040986796549865,-0.09234885864315,-0.013515909533575
0,0.041196644921863,-0.0919589690824,-0.0123005939827
0,0.040447552646412,-0.0915792031076,-0.01548603996665
0,0.040934366100115,-0.090804992945175,-0.0143137547338
0,0.039452896605685,-0.09320517115255,-0.01475657974305
0,0.039822497919293,-0.093652392783225,-0.0135565845982
0,0.039408898837558,-0.088759050426875,-0.0151388806428
0,0.039861900780635,-0.087468405124475,-0.01648071720795
0,0.038936701468133,-0.085538899484475,-0.016288885717
0,0.040531691707323,-0.08915194274655,-0.0140894508229
0,0.041326094812962,-0.0866357979277,-0.016341975802525
0,0.042576667830595,-0.089616668153,-0.010655920141875
0,0.040636641625518,-0.08892780940005,-0.01257999819325
0,0.041249164390307,-0.090190970037925,-0.011588986553275
0,0.043183801215853,-0.0883602881271,-0.010926107558025
2090.2874133404,0.043077046013898,-0.083069268083325,-0.01597784298925
6143.673588647,0.044469473506055,-0.08252614478005,-0.013498729384525
2090.2874133404,0.042466547672085,-0.081642872915825,-0.015864969907925
5582.2640215676,0.044307268584925,-0.0837327403745,-0.0141145230727
0,0.040588542434405,-0.08296641252305,-0.016558256389775
0,0.042024785499315,-0.083992852551475,-0.016890641006975
0,0.039985975025472,-0.084074689202675,-0.0154642920248
0,0.040588198079662,-0.0814364878405,-0.01595243294865
3763.3395148783,0.043700866469987,-0.0839695065161,-0.015153843029075
0,0.041422218090383,-0.0851011292311,-0.015796676642
1673.0521015379,0.04319244189866,-0.0848618213315,-0.014670346085775
4329.4633228377,0.0446513133873,-0.087130115644025,-0.013905087746825
0,0.041528529593655,-0.0878300277914,-0.014034992427025
2656.4112212998,0.043867805697225,-0.08827888062385,-0.013414246990275
1400.2981193264,0.04386107398225,-0.087596909992925,-0.01242345836165
3491.9766082272,0.043798844013598,-0.0846250551899,-0.0136310261294
3219.2226260157,0.04480887725975,-0.086134644334875,-0.01229482681975
4892.2747275536,0.044815608974725,-0.08591982547605,-0.013285615448375
1256.1131019734,0.042754917458678,-0.0885187790343,-0.014304956831825
0,0.042853135661898,-0.087612675056875,-0.01180471557355
0,0.04163347951185,-0.0876058944449,-0.012525539797375
2929.1652035114,0.043538425148753,-0.087370014054475,-0.014795797588375
1673.0521015379,0.04309631862124,-0.0863964900281,-0.0152156452463
0,0.041966054033637,-0.08506985957835,-0.014400381680975
0,0.041869930756217,-0.08660452827495,-0.0149456808415
0,0.024225444516873,-0.067468321737025,-0.02601192747205
0,0.021914031672248,-0.0668040772916,-0.029671889114375
0,0.0081470148852075,-0.06098807990085,-0.02139331611635
0,0.0049255904441425,-0.0638858362012,-0.025905611844375
0,0.019506403753373,-0.062162135686025,-0.0304419015945
0,0.010221849260017,-0.069256502169775,-0.032702687313925
0,0.0082771494159975,-0.061934870535125,-0.02843653382965
0,0.011800805306157,-0.064127234127925,-0.030767332527225
0,0.0170924856661,-0.07111244703775,-0.031111003057375
0,0.024504029663045,-0.0628877013681,-0.025136941907275
0,0.021471733528852,-0.06071009018475,-0.026731276023075
0,-0.00018854001191,-0.0690861446141,-0.01378832215775
0,-0.0004774602128625,-0.069061649137675,-0.010289857749
0,-0.0084537140689125,-0.073011327986275,-0.0122149689965
0,-0.0025642700230425,-0.083768085400325,-0.0274325879396
0,-0.0024827195644275,-0.07136234369965,-0.0182614083109
0,0.001457627544775,-0.0811085941311,-0.031872689651975
0,2.3398636537501e-05,-0.076105831557625,-0.032472285853575
0,-0.0018025495044025,-0.071296389831775,-0.02362967022995
0,-0.0034891810024175,-0.078929114926175,-0.018037500713625
0,-0.0030315059356925,-0.073992306220575,-0.015995657496675
0,-0.005043523239005,-0.074753994537075,-0.027473137175675
0,0.000262813014135,-0.07216584086535,-0.0165285294026
0,-0.006181368365755,-0.07975675711055,-0.024146718473575
0,0.0064562999241625,-0.07276154961095,-0.0290971128426
0,0.0046836969984475,-0.069583247235175,-0.024630836070625
0,0.011289672189788,-0.0756689388695,-0.026732925387675
0,0.018684557277338,-0.0803344498991,-0.0296197970584
0,0.01207061820356,-0.08964901822045,-0.029161407403375
0,0.016882357486085,-0.0889665309372,-0.028993640984075
0,0.011245715879928,-0.084219181819225,-0.032211278681025
0,0.00842052402965,-0.081393409755875,-0.029017629013025
0,0.0240489069266,-0.08157353967045,-0.026139357859525
0,0.016057455162453,-0.083536694535975,-0.032043512261725
0,0.01674196615495,-0.075292466295975,-0.02750285985235
0,0.00419599147793,-0.064677500749125,-0.014163596220825
0,0.003921451048785,-0.071823110031875,-0.016576430101975
0,0.01350489700794,-0.06257531062855,-0.01574860894545
0,0.0076621649730725,-0.069306470269575,-0.01931047485095
0,0.00347009802274,-0.068743413780625,-0.013836222857125
0,0.0031811778217875,-0.0687189183042,-0.010337758448375
0,0.0094652469732175,-0.064176296527725,-0.01715979784415
0,0.00645042650412,-0.062627023258525,-0.014753126458875
0,0.00459770657579,-0.065402883037675,-0.009293296175475
0,0.0050637338606675,-0.063991428003525,-0.0108533831337
0,0.012337374421342,-0.06111433785515,-0.012158353245225
0,0.013380181825602,-0.0579819135494,-0.01130638572455
0,0.0090147701292425,-0.057668384060975,-0.009916374387775
0,0.008474831470545,-0.06127937324375,-0.0116311646934
0,0.0075078552837025,-0.058923552132275,-0.010545589982
0,0.011024553720345,-0.0568917808667,-0.0101499815785
0,0.0062656227407275,-0.0603002046155,-0.0083950788612
0,0.00723259892757,-0.062656025726975,-0.0094806535726
0,0.008006921356335,-0.059606287505025,-0.006358992658725
0,0.0088232009030625,-0.05760124166875,-0.0071016127011
0,0.010832984494165,-0.056824638474475,-0.007335219891825
0,0.0071860327690725,-0.0597079378027,-0.0033501209845938
0,0.008784035102785,-0.059842804614575,-0.0044738671147938
0,0.0081804778012475,-0.057170593456775,-0.0025851434106938
0,0.007190295262055,-0.058119281741825,-0.0027218340459437
0,0.006012108648235,-0.058696508144975,-0.0016939423148038
40008.344050577,0.008338925253895,-0.05643077157825,-0.00039723958999375
0,0.0070022911874275,-0.057747819859925,-0.0015572516795538
0,0.007256329981615,-0.05775542436675,-0.00024302183927875
40008.344050577,0.00913128728352,-0.05656802825685,-0.0016755058030437
120078.63190014,0.010242754307853,-0.05442810752745,0.0010820328707975
120626.40588416,0.011558045257272,-0.0542062304201,0.000537090061285
80399.576834755,0.011186142097695,-0.05508198225485,-0.00099634251956
40008.344050577,0.0093492039441675,-0.0564506413407,0.00031463780454625
79851.802850731,0.00907848911865,-0.0551666026836,0.0008268665030025
40008.344050577,0.010141565973792,-0.0565878980193,-0.00096362840850375
82921.300127969,0.022413377343592,-0.048356718799675,-0.0041614818874
124073.9933258,0.02102524219194,-0.048103750941,-0.00342963208885
123486.23841962,0.019987515307012,-0.04912879653675,-0.00314141351205
0,0.014841406174825,-0.052589117998075,-0.00978422714015
0,0.015420887487398,-0.05607633651225,-0.01214990338985
0,0.01371138877823,-0.054131380535875,-0.011750034268925
122872.7954132,0.018230495547852,-0.04964999556155,-0.00396203359965
0,0.01796344220284,-0.050833348313975,-0.00807723631705
0,0.0216077068151,-0.0486803098794,-0.006543488533775
40752.051590231,0.017238298108435,-0.0499779060659,-0.006344805122225
81904.744788066,0.01818354586827,-0.049177616996125,-0.005402398638025
41152.693197835,0.01956692422526,-0.049072011901225,-0.00566830879155
82120.743822964,0.019613873904842,-0.04954439046665,-0.004227943753175
82333.545221783,0.02024102725526,-0.04986525239135,-0.003844354750075
0,0.019957592768017,-0.04862555807945,-0.006906744834425
0,0.020051776187005,-0.0498345904834,-0.01015256512575
0,0.01954269281154,-0.050735568065775,-0.008395490471675
0,0.02005349080822,-0.049137064459525,-0.007844455035425
0,0.02162131872167,-0.050811929764275,-0.012764386732425
0,0.020562574183685,-0.04823608687715,-0.0096015296895
0,0.021703604855303,-0.049191816259475,-0.007481198734775
0,0.0108983613292,-0.058383766528075,-0.0035796602283188
80561.451094317,0.012100323960253,-0.054971946642925,-0.0024581800319
121130.04651063,0.013257638889885,-0.05363817232335,-0.0020917676385
40391.232784178,0.012345396348855,-0.05581416542915,-0.001640060179385
0,0.012131031173853,-0.05737064622425,-0.005698392962975
80738.813726453,0.013237081353867,-0.05356391990525,-0.00324632538055
40170.218310138,0.012079766424235,-0.054897694224825,-0.00361273777395
0,0.012807800814192,-0.055577078160475,-0.00506915886825
0,0.011300820224953,-0.0573200811936,-0.0016073460683287
0,0.017778474822245,-0.052144544794375,-0.007357404338925
40752.051590231,0.015315753304215,-0.05181670544955,-0.005238751625175
81720.10221536,0.017783549271828,-0.051159408100675,-0.004337307720725
40752.051590231,0.01705333072784,-0.0512891025463,-0.0056249731441
0,0.016249548655388,-0.05323919557635,-0.00790264370155
122288.69763168,0.016420517870602,-0.05136458714185,-0.0033614060156
81320.647006546,0.015151481611072,-0.05195805127555,-0.004023384673875
40568.595416315,0.01479358368641,-0.05392160974345,-0.003829839995275
0,0.014627688920777,-0.05481108148425,-0.005350981063025
0,0.014885612633932,-0.053351204549725,-0.006429891941525
81536.646041444,0.016952747170797,-0.052889393573975,-0.002636534407775
40391.232784178,0.014299186483332,-0.055360170182325,-0.00087877692956
80959.828200493,0.01494804325032,-0.05430786359095,-0.001632176808625
40568.595416315,0.015964604913655,-0.054478964954125,-0.00284528895265
81000.490462877,0.014478843984475,-0.0542814396936,0.00048189930898
121227.31951228,0.012896957009575,-0.053859683105675,0.00125404864
121741.83920486,0.01557177296503,-0.05313645323395,-0.0008734067625661
121782.50146724,0.01565777844616,-0.05337625385375,0.0003508134031739
122318.65704581,0.016820251688543,-0.05246873668215,-0.0013659858463411
0,0.014124253871792,-0.061623878737825,-0.0102606904327
0,0.014109479850482,-0.05794732949915,-0.006615491837125
0,0.017207766937848,-0.056585877394925,-0.010252240577325
0,0.015823368690175,-0.05639911521665,-0.006044812144375
0,0.015167061276052,-0.058491454432075,-0.009408722912025
0,0.016906410709243,-0.055290998996825,-0.0079707880178
0,0.030120967933777,-0.054062477910075,-0.022293984772275
0,0.02737755077168,-0.05293909510755,-0.02093736009795
0,0.033098981259632,-0.052270524305275,-0.022284633258275
0,0.036915436111393,-0.0534487477732,-0.02159458176725
0,0.03330937336183,-0.04897279698385,-0.0219204780643
0,0.037972691544822,-0.0514811676812,-0.0200005495359
0,0.036911160710975,-0.0489048125737,-0.0204868226226
0,0.0414323436911,-0.047880764864225,-0.018005303318225
0,0.040110896722843,-0.0514286033109,-0.0204306923324
0,0.04108518332676,-0.046825556045225,-0.018482034834775
0,0.039625348703777,-0.0462946965947,-0.019858633519025
0,0.040455376174327,-0.049752973980025,-0.020379686252025
0,0.03890482397155,-0.047904521816725,-0.0208228343764
0,0.041523061270895,-0.049198357577,-0.0189387538781
12105.270051211,0.043985791502085,-0.0481814951039,-0.0153439035495
0,0.04183387844525,-0.0480249874009,-0.016409877708575
6262.1581776578,0.043216320619542,-0.047255202618075,-0.0158035298056
18105.284413365,0.044750944766205,-0.04813655438775,-0.0140695359498
5843.1118735531,0.043438894982575,-0.049648502943625,-0.01543060307265
0,0.042056452808282,-0.0495214982367,-0.016036950975625
11502.496951561,0.043964803712987,-0.0504585375239,-0.016226606481975
0,0.041799459971577,-0.0503250020867,-0.017726507627975
10991.595578535,0.044020443202382,-0.052241722183975,-0.017557844280025
5659.3850780082,0.04328605041024,-0.05084983775085,-0.01761968329795
16419.424071508,0.04469919650513,-0.05274721144675,-0.01616476746405
16930.325444534,0.04455725174486,-0.051644627371525,-0.0155862230961
127051.21276089,0.02762902020321,-0.041467230996525,-0.003945133799575
126450.85349486,0.026292988090355,-0.0433831138683,-0.0037416352825
84494.105924275,0.026872476926735,-0.042393676128625,-0.0046613809268
41956.747570581,0.02572754908638,-0.04478898352715,-0.0051315652438
0,0.02670347152665,-0.0436495788811,-0.0066916324304
84317.477218618,0.026892881180102,-0.044063253344775,-0.00437716271655
0,0.025724285593047,-0.0448997057146,-0.0064692489077
42360.729648037,0.027472370016482,-0.0430738156051,-0.00529690836085
128923.60394763,0.03239081356799,-0.039255993976275,-0.003217320443975
128312.06636128,0.03095992084303,-0.039568909108675,-0.003353985300425
42360.729648037,0.028827958392407,-0.0428432083659,-0.00521950248485
85321.481554787,0.030824835889133,-0.0408087315135,-0.004048802120125
0,0.030871979722393,-0.041058689874775,-0.00628424951425
127682.21120282,0.029895230079158,-0.0416637671429,-0.003489794548625
84917.83648465,0.02897751516715,-0.041656356783075,-0.004523620886725
42557.106836613,0.029907120977125,-0.040801321153675,-0.005082628458225
130820.80582481,0.03628947426987,-0.03464535918945,-0.00300785605285
117220.81910844,0.0003302534550425,-0.05439366555955,0.003694982073635
77952.168593226,-0.0006554051487625,-0.05512474435965,0.0034036387038325
117819.59497337,0.00257224592931,-0.05477091533015,0.0028947871508875
39082.996237452,0.000404872815855,-0.0558675165248,0.0036313630912275
79142.136175584,0.00500787452835,-0.05514348343035,0.002854476438705
118410.7866908,0.003887213400445,-0.054343148092775,0.0035211942903225
78351.646752668,0.00139053141966,-0.0551364377247,0.00392270646103
78550.944458149,0.00274531897747,-0.055712469056975,0.002144665473325
39082.996237452,0.001251083627145,-0.056118861596925,0.0023792731244275
39467.948220697,0.0042546705527675,-0.05614451536025,0.002061098643305
0,0.00131839018519,-0.057334324625325,0.00254311818448
0,0.00406911729484,-0.058687124598,0.0017184547293725
79517.646755041,0.006930588395325,-0.055610228607775,0.0027127616623225
0,0.00700986274081,-0.058468563887275,0.0012401845125012
0,0.0034687841780925,-0.057952639871275,0.00278061871932
0,0.004910829195345,-0.05716922314615,0.0025332068292475
39674.187954887,0.0056640331709275,-0.05616819121625,0.0033265846246475
0,0.0055111623120925,-0.057903707872875,0.0014710428393
79517.646755041,0.0078564207826075,-0.05537819655885,0.0035409464573525
120783.93083719,0.011234207367975,-0.053332003373275,0.0038659825110825
120148.29818144,0.009894199263765,-0.05395894741095,0.003234038488205
80070.287849559,0.01047181600705,-0.054806245185275,0.0023148098984525
119595.65708693,0.0085355499704,-0.05383762902645,0.003688846089865
39843.458800154,0.010171632035395,-0.05588123737215,0.00248132371798
0,0.0082597685425525,-0.05809057783625,0.0019122391817338
39843.458800154,0.0092457996481125,-0.056113269421075,0.00165313892295
0,0.00951651447363,-0.057397308078175,0.0011409102244938
39843.458800154,0.007989053717035,-0.05680653917915,0.00242446788019
39843.458800154,0.0089148861043175,-0.056574507130225,0.00325265267522
79752.198286773,0.0082987568178075,-0.053683127286625,0.0050534281417225
119053.41338362,0.00614941464347,-0.0519982228553,0.0054992518402925
119652.42239548,0.0075831604579925,-0.05241076875245,0.005270980347035
39674.187954887,0.007619627630015,-0.055223694819025,0.00490552850921
118421.83979013,0.0040326042008975,-0.052872976699025,0.0049139962073425
39268.650515216,0.00215757407862,-0.0550067166329,0.005195451744355
79153.189274914,0.005196869699665,-0.052940846043325,0.005809826953295
78942.838470103,0.0037569888654925,-0.054257029775125,0.004736739572955
39674.187954887,0.00492172425459,-0.055606423821175,0.0046828967379925
39674.187954887,0.005951486326395,-0.054893959472875,0.005433655827525
117808.75164506,0.00213325174762,-0.05151530538765,0.0053777588484675
78747.651835243,0.0030194717174925,-0.052310997034775,0.00580412901951
0,-0.008662180330825,-0.059407669573125,-0.000781126404765
0,-0.013940010151725,-0.05939737460835,0.001115969012085
0,-0.01220771994255,-0.059079127899575,0.0013887578572225
0,-0.010933260367325,-0.059169800246275,-0.001265336093415
0,-0.011184623212075,-0.0588259054846,0.0003770520460025
0,-0.014269126614675,-0.06109580406215,0.000174357071565
0,-0.011693757588275,-0.062918135500225,-0.00207848352214
0,-0.01228547356075,-0.06112145211505,-0.001195242222715
0,-0.008365021319875,-0.058584981458625,0.0005830504589025
0,-0.009903206078475,-0.05843619919955,0.001385304593095
0,-0.00446520590255,-0.0618684217411,-0.00232736776485
0,-0.008279139476925,-0.062801508473275,-0.004032826375275
0,-0.0070530082301,-0.065144324153,-0.006170666545625
0,-0.003931635458675,-0.065197957861175,-0.006298393481725
0,-0.0092145793209,-0.062917695802825,-0.002121568899115
0,-0.00302319719515,-0.0634808695076,-0.003822545689025
0,-0.0065997754129,-0.06124269441495,-0.0026653753872
0,-0.007535215256875,-0.0613588817445,-0.00075411791104
0,-0.0121072692137,-0.0604101363812,0.0032197818206725
0,-0.0170753824957,-0.063699953474075,0.00258220863616
0,-0.013839559422875,-0.060728383089975,0.002946992975535
0,-0.014168675885825,-0.062426812543775,0.002005381035015
2837.2994271998,0.04679554821643,-0.0920928312145,-0.01064477708085
2115.1516503335,0.045995961833018,-0.09079012188675,-0.010363365946375
994.60836895952,0.044734311928625,-0.09225906184125,-0.010869297127825
994.60836895954,0.044755299984273,-0.0910733807776,-0.01018595702335
0,0.044192086438615,-0.0931406582008,-0.010194162891075
1716.7561458258,0.045970004394897,-0.092833710680175,-0.01104957934825
722.14777686623,0.045427778904888,-0.093715307039725,-0.0103744451115
0,-0.035545269979125,-0.092923943372675,0.022304103140682
0,-0.0336189027336,-0.096403505008075,0.0192962466489
0,-0.036649951335,-0.0959335842669,0.02218057233854
0,-0.034981878093775,-0.097438404714025,0.021234247172475
0,-0.032995014345675,-0.0938706532283,0.018407513937797
0,-0.033253308349975,-0.091895912040025,0.020469045263515
0,-0.0383451610899,-0.098495179552875,0.02687966865861
0,-0.0340247217723,-0.098495179552875,0.024116999633205
0,-0.035692795013525,-0.09699035910575,0.02506332479927
0,-0.025843155701075,-0.084503469755675,0.0061897117309342
0,-0.03008156734615,-0.08948749066845,0.011656485827077
0,-0.0268944918278,-0.08834002536775,0.0050463501799592
0,-0.03000284839795,-0.089914315585275,0.007714718394565
0,-0.02542727472545,-0.09789397313705,-0.000792943957225
0,-0.031878899067325,-0.0968577570304,0.007604825180375
0,-0.0312531560858,-0.0965093058824,0.0033308993832425
0,-0.023080638379225,-0.094562107204575,0.0006558331283992
0,-0.0297441351901,-0.09789397313705,0.0003095168096225
0,-0.032253471205925,-0.09861533274535,0.0052687553742925
0,-0.02485894061445,-0.09223262473665,0.0038926431507942
0,-0.0308785839472,-0.09475173016745,0.005666969189325
0,-0.0279672971846,-0.093806914954175,0.0065610113654
0,-0.0335771758476,-0.09896510029405,0.01293816454317
0,-0.031744944342,-0.097460279846925,0.01815858950332
0,-0.032532840546325,-0.0972075245791,0.012156525873558
0,-0.0316112443744,-0.094674672799325,0.01416043731502
0,-0.02752028891875,-0.095912941817125,0.0098426255370175
0,-0.0332794680636,-0.09896510029405,0.015830808695735
0,-0.031121055954075,-0.09492742806715,0.017269856792218
0,-0.029133317200575,-0.09338009003735,0.01277525080888
0,-0.030100220987175,-0.09824242428505,0.009515655651385
0,-0.026492771447925,-0.0931761981641,0.01482807895833
0,-0.028166569118425,-0.0940008601849,0.018139218986063
0,-0.027119607384825,-0.096533711964675,0.01963783965384
0,-0.029878391331075,-0.098495179552875,0.019948965220787
0,-0.0307951934012,-0.098495179552875,0.023969374827097
1064.4522795913,0.04632579129177,-0.09583591839325,-0.009718215773225
722.14777686623,0.045377251192435,-0.09531129823775,-0.0094746359653
722.14777686622,0.045768186130603,-0.094096690889225,-0.0089881726512
0,0.04453249366433,-0.0935220420503,-0.008807890430775
0,0.036050373229253,-0.098865141160925,-0.011103772450025
0,0.03939432601251,-0.093804397086675,-0.01205050685405
0,0.03985976634342,-0.096074114764825,-0.0117453633366
0,0.040728267232925,-0.0928232968515,-0.0112396965012
0,0.037188838033877,-0.097291075950875,-0.010023327048425
0,0.038955187353377,-0.097291075950875,-0.01086714121485
0,0.04142804282533,-0.0959620156859,-0.010903735036925
0,0.041853999851847,-0.09384605661165,-0.010376941057025
0,0.04078078670137,-0.091055297807025,-0.010528089071775
0,0.042896379834712,-0.093786063147775,-0.008830454410925
0,0.03997754814614,-0.09842593478995,-0.0093908073087
0,0.041403317127615,-0.09717897687195,-0.0094957861074
0,0.04258479940706,-0.095902022222025,-0.008164930857625
0,0.043394142721415,-0.099376521041,-0.01036759561635
0,0.042648496019065,-0.098129563123,-0.00995968544135
0,0.04382997829851,-0.096852608473075,-0.008628830191575
342.3045027251,0.047358768620075,-0.0992776622375,-0.0095475118877
0,0.04460760634403,-0.099376521041,-0.0088313875692
342.3045027251,0.046102062132513,-0.0986541832785,-0.0097096729836
0,0.044383149633113,-0.098099566391075,-0.00765023407115
342.3045027251,0.045877605421595,-0.097377228628575,-0.00852851948555
719.53400305156,0.054234705717418,-0.093562016258175,-0.021203571756175
0,0.054479743277915,-0.0936686935876,-0.023034693728675
1715.5115379318,0.054236121044048,-0.092663607601175,-0.020117407027925
334.30323682901,0.053843580070373,-0.098678745592025,-0.02028945844115
609.74084372833,0.054081236497435,-0.0981006161986,-0.018761146703975
1209.9703959652,0.054278182259765,-0.096820018339525,-0.01850520308495
934.53278906593,0.054231746861345,-0.096164899492025,-0.01967489964945
334.30323682901,0.054035339834948,-0.0974454973511,-0.021126125334975
275.43760689932,0.055171618748433,-0.0988052464861,-0.018511564856975
275.43760689932,0.055007852010557,-0.099421870606575,-0.017245772322
0,0.054763538352507,-0.099383375879525,-0.020877084197075
0,0.055631007054983,-0.099383375879525,-0.019608952673525
0,0.053828309438285,-0.097242136859,-0.02310334846535
0,0.053466594534267,-0.09654252929,-0.025622607347425
0,0.052938515836857,-0.09737773354235,-0.024654015825975
0,0.053075804986915,-0.096144485301425,-0.023572491133925
0,0.054913456882728,-0.0972203580829,-0.022416486006875
0,0.055639344491945,-0.095538752826225,-0.021991655581175
0,0.055419280587698,-0.098453606323825,-0.022344177258925
0,0.055082275744912,-0.094725327349975,-0.0236471095611
0,0.053603883684325,-0.095309281049075,-0.024541082655375
0,0.053691020288228,-0.098475385099925,-0.0241848731574
0,0.054001388324503,-0.098569950403275,-0.027777982086125
0,0.055066114089475,-0.097640180847575,-0.0264787505644
0,0.054035415274572,-0.09734609437165,-0.029700467737875
0,0.05593458078031,-0.0990702304443,-0.023531129546575
0,0.05613848302912,-0.0990702304443,-0.026010248872125
0,0.055291467925283,-0.0990702304443,-0.024684962986575
275.43760689931,0.056731731326607,-0.097927291013275,-0.0183843091898
275.43760689932,0.057786970781172,-0.09854391513375,-0.017321860120575
275.43760689932,0.056592975066612,-0.099421870606575,-0.016565231971175
342.3045027251,0.047848722892863,-0.098429831689,-0.00841548661555
1064.4522795913,0.047188568915733,-0.09561156680375,-0.008790145588575
1487.5560860842,0.048296908763038,-0.095988958829075,-0.009605182903225
342.3045027251,0.046740383045557,-0.097152877039075,-0.0076004493009
765.408309218,0.048925081396997,-0.0975302690644,-0.009435876727575
23742.622783682,0.046287827751088,-0.03180633184275,-0.01884625599955
8483.0846899423,0.04371199571385,-0.02690510159735,-0.01802404164125
25243.471543175,0.04583586853373,-0.027632633959375,-0.018953661156075
17082.068201328,0.045084979077103,-0.026289999194175,-0.018593332783475
25996.918177054,0.045714917345577,-0.0252621281865,-0.017966219624925
17513.833487112,0.04542398565933,-0.0243370842247,-0.0185191634596
8598.9835113855,0.044794047390855,-0.025364955232375,-0.01914627661815
8346.6698687658,0.04305338334121,-0.029620754732875,-0.01582240794165
16278.179924734,0.043820645858843,-0.030443017238125,-0.015320529456225
7931.5100559684,0.043064763649207,-0.03195206665615,-0.015386047386975
15777.877116408,0.044111055345115,-0.03231873601985,-0.01625285896785
26162.853121747,0.045109196499957,-0.02490591411545,-0.016895049997275
26861.454768271,0.044936935989692,-0.02340512007665,-0.01626182208235
17248.00314602,0.044190936798735,-0.026199950332775,-0.016801367562625
25594.673014786,0.044404997992632,-0.0271417933749,-0.01613510640035
7406.0860586147,0.044175057039475,-0.0354495727681,-0.019390392980375
7406.0860586147,0.04353663800874,-0.037078643786,-0.01852555202665
14687.459886109,0.045644255720805,-0.0360604467429,-0.019450626680575
22422.312267505,0.046386373482193,-0.035412720264875,-0.018880016431825
7406.0860586147,0.044031329778897,-0.036738139508,-0.019792890969325
21651.986282906,0.045791460245548,-0.038356963514025,-0.018811640266625
15252.453119054,0.044479929744098,-0.03456369924505,-0.01837374232115
14687.459886109,0.045500528460228,-0.0373490134828,-0.019853124669525
14370.612455412,0.044545673029158,-0.03837040397345,-0.018109546500575
22987.30550045,0.045940150740582,-0.03419978292325,-0.018428610949225
15359.771298155,0.043555233602065,-0.03431992298385,-0.016705225439
14919.49029633,0.04366575574592,-0.036061524064725,-0.016990460845175
7513.4042377157,0.042755669127285,-0.0355463007849,-0.01645453715555
23291.281354124,0.044411163666075,-0.033535453907425,-0.015689785793675
22765.85735677,0.0444653202207,-0.034835146263675,-0.017241149128625
24355.974708157,0.044278118414522,-0.030446995432,-0.014150293137225
21215.130105674,0.04827564452451,-0.039462426462825,-0.020326566106875
20619.955697286,0.04891237590719,-0.04074132491515,-0.02050089276135
24998.448903323,0.044510859273628,-0.028423467830925,-0.0166385411942
8168.6943446149,0.043559549357517,-0.029101475638375,-0.017791060532075
16015.061405054,0.044952461515918,-0.031049943933525,-0.0178158661593
24176.464746901,0.045789398099607,-0.030873874564675,-0.01827938252
16651.779034557,0.044031918188742,-0.028231829605775,-0.017861215272825
24446.874269349,0.044805752960035,-0.030115376368775,-0.016066507968025
23946.571461023,0.044972798835745,-0.031194571568125,-0.01669077583095
24813.182376404,0.045336008969105,-0.02855809434435,-0.018385926322275
16515.364213381,0.044038490442403,-0.029293113863525,-0.01656838645345
16330.097686462,0.045143411139012,-0.029603041140175,-0.0188777887357
8168.6943446148,0.044306474555322,-0.029779110509025,-0.018414272375
0,0.042844919527297,-0.089367747300475,-0.00903396629065
0,0.042760653680078,-0.0923457072341,-0.00800945379475
0,0.041770793165658,-0.0906377016535,-0.008844333011425
0,0.044396767509695,-0.092081686136625,-0.0079868898146
0,0.044077348339628,-0.090514621223475,-0.008689822170425
0,0.043153700853113,-0.086356646714425,-0.010592062054425
0,0.043484366407068,-0.08710425978465,-0.0097134540389
0,0.04297584212867,-0.087789285053125,-0.00859144805975
2683.8058540312,0.047882852565158,-0.09242226024285,-0.0100114368357
698.69573038924,0.05609108449182,-0.0985215635296,-0.01575419761165
698.69573038924,0.056943939057787,-0.09734425320335,-0.015822906650875
275.43760689932,0.058137934772348,-0.0973666048075,-0.016579534800275
1865.6298474373,0.055683683464682,-0.094841170583775,-0.015696649236775
1298.9252826262,0.055555761764063,-0.096063655344275,-0.016247503382675
339.46352838812,0.055185818837173,-0.0992827639178,-0.01259841594455
762.72165187805,0.055551935020592,-0.098382456840825,-0.01348229908095
423.25812348992,0.0569672611366,-0.099099692923025,-0.0143581440683
423.25812348993,0.057820115702568,-0.097922382596775,-0.014426853107525
1221.0536443769,0.05384648238549,-0.0960996735644,-0.01071204914015
1665.5978848299,0.054396588815817,-0.09513926779045,-0.011220771009375
15599.886839386,0.05048274846236,-0.055330465298875,-0.0204708981627
11286.187657125,0.049633040099093,-0.052042758088475,-0.020837177314275
16863.561307554,0.050855238822122,-0.05172085783815,-0.020213515371725
16161.300333856,0.051461421235848,-0.053226548267475,-0.020056695540425
10583.926683427,0.05097389309175,-0.0545565897051,-0.0212154470623
10583.926683427,0.05134289935781,-0.053659410933775,-0.0209600035181
